scenario,original_index,shard_id,slice_id,within_shard_order
s4_random_10_percent,28262,2,1,1116
s4_random_10_percent,28281,5,5,5480
s4_random_10_percent,28283,3,5,6806
s4_random_10_percent,28323,4,2,1760
s4_random_10_percent,28372,5,4,5228
s4_random_10_percent,28375,5,1,218
s4_random_10_percent,28380,1,4,5311
s4_random_10_percent,28397,5,4,5117
s4_random_10_percent,28417,2,4,4945
s4_random_10_percent,28421,4,4,4555
s4_random_10_percent,28443,2,3,3310
s4_random_10_percent,28444,5,4,4592
s4_random_10_percent,28532,4,3,3732
s4_random_10_percent,28545,2,5,6528
s4_random_10_percent,28613,2,4,4833
s4_random_10_percent,28621,2,3,3352
s4_random_10_percent,28639,5,5,6397
s4_random_10_percent,28647,4,5,6622
s4_random_10_percent,28665,2,3,3008
s4_random_10_percent,28668,4,2,1581
s4_random_10_percent,28688,1,1,1082
s4_random_10_percent,28694,4,5,6509
s4_random_10_percent,28708,4,4,4709
s4_random_10_percent,28732,3,1,24
s4_random_10_percent,28738,3,1,447
s4_random_10_percent,28744,2,4,5170
s4_random_10_percent,28753,3,1,764
s4_random_10_percent,28766,1,4,4474
s4_random_10_percent,28768,5,1,1180
s4_random_10_percent,28771,1,4,4517
s4_random_10_percent,28790,3,5,6359
s4_random_10_percent,28813,4,3,2865
s4_random_10_percent,28826,1,3,3772
s4_random_10_percent,28838,4,4,4150
s4_random_10_percent,28843,2,3,3567
s4_random_10_percent,28844,1,5,5957
s4_random_10_percent,28850,4,1,1110
s4_random_10_percent,28857,4,4,5406
s4_random_10_percent,28913,4,5,5610
s4_random_10_percent,28920,3,4,5221
s4_random_10_percent,28925,2,3,3403
s4_random_10_percent,28945,4,5,6161
s4_random_10_percent,28948,5,1,78
s4_random_10_percent,28950,3,5,5855
s4_random_10_percent,28960,2,3,3840
s4_random_10_percent,28992,3,2,1509
s4_random_10_percent,28999,2,4,4251
s4_random_10_percent,29004,1,1,454
s4_random_10_percent,29006,4,1,524
s4_random_10_percent,29019,4,1,734
s4_random_10_percent,29050,4,5,5492
s4_random_10_percent,29057,1,3,3597
s4_random_10_percent,29059,4,1,534
s4_random_10_percent,29090,5,2,1570
s4_random_10_percent,29093,3,3,2837
s4_random_10_percent,29094,2,4,4313
s4_random_10_percent,29096,2,1,66
s4_random_10_percent,29101,4,2,2351
s4_random_10_percent,29203,2,1,719
s4_random_10_percent,29207,2,3,3634
s4_random_10_percent,29251,5,4,4357
s4_random_10_percent,29253,2,2,2538
s4_random_10_percent,29266,3,5,6124
s4_random_10_percent,29280,3,5,5535
s4_random_10_percent,29289,2,3,3458
s4_random_10_percent,29295,1,2,2091
s4_random_10_percent,29301,3,5,5750
s4_random_10_percent,29349,1,5,6560
s4_random_10_percent,29368,3,1,858
s4_random_10_percent,29374,5,1,1264
s4_random_10_percent,29380,3,2,2077
s4_random_10_percent,29408,2,2,1960
s4_random_10_percent,29410,5,4,4532
s4_random_10_percent,29479,5,1,80
s4_random_10_percent,29508,1,4,4491
s4_random_10_percent,29515,2,1,336
s4_random_10_percent,29516,1,3,4044
s4_random_10_percent,29522,5,4,4198
s4_random_10_percent,29524,5,3,3226
s4_random_10_percent,29536,3,4,4170
s4_random_10_percent,29539,4,3,3138
s4_random_10_percent,29540,5,2,2084
s4_random_10_percent,29579,5,5,6311
s4_random_10_percent,29598,3,4,4693
s4_random_10_percent,29610,4,1,1109
s4_random_10_percent,29617,1,5,5666
s4_random_10_percent,29629,1,3,3694
s4_random_10_percent,29643,1,3,3092
s4_random_10_percent,29644,1,5,6520
s4_random_10_percent,29666,2,2,1899
s4_random_10_percent,29701,4,3,3808
s4_random_10_percent,29706,5,2,2144
s4_random_10_percent,29729,4,2,2046
s4_random_10_percent,29741,4,1,1020
s4_random_10_percent,29760,3,3,2844
s4_random_10_percent,29780,2,3,2774
s4_random_10_percent,29781,5,2,1956
s4_random_10_percent,29785,5,2,2316
s4_random_10_percent,29813,2,4,5206
s4_random_10_percent,29817,3,1,94
s4_random_10_percent,29824,3,4,4812
s4_random_10_percent,29835,1,5,6242
s4_random_10_percent,29849,1,2,2447
s4_random_10_percent,29851,1,1,641
s4_random_10_percent,29853,5,4,5417
s4_random_10_percent,29866,5,4,4751
s4_random_10_percent,29887,4,5,6745
s4_random_10_percent,29894,5,2,1633
s4_random_10_percent,29934,5,4,4493
s4_random_10_percent,29939,3,1,1264
s4_random_10_percent,29946,4,4,4188
s4_random_10_percent,29947,5,2,2303
s4_random_10_percent,29955,5,1,528
s4_random_10_percent,29964,3,5,6262
s4_random_10_percent,29965,4,2,1452
s4_random_10_percent,29974,3,4,5356
s4_random_10_percent,29983,2,2,1665
s4_random_10_percent,30003,2,3,2988
s4_random_10_percent,30005,1,5,5905
s4_random_10_percent,30006,3,2,1780
s4_random_10_percent,30022,2,5,5577
s4_random_10_percent,30027,4,3,4060
s4_random_10_percent,30052,2,5,6669
s4_random_10_percent,30059,4,2,2381
s4_random_10_percent,30069,4,2,2612
s4_random_10_percent,30088,5,3,3355
s4_random_10_percent,30094,3,1,220
s4_random_10_percent,30104,3,3,3058
s4_random_10_percent,30113,3,2,2428
s4_random_10_percent,30131,4,1,526
s4_random_10_percent,30136,4,3,3340
s4_random_10_percent,30199,5,3,4035
s4_random_10_percent,30231,1,2,1543
s4_random_10_percent,30234,5,2,1900
s4_random_10_percent,30281,1,4,4238
s4_random_10_percent,30288,3,2,1417
s4_random_10_percent,30310,4,5,6307
s4_random_10_percent,30322,2,3,4057
s4_random_10_percent,30324,2,2,1483
s4_random_10_percent,30333,5,3,3669
s4_random_10_percent,30338,3,3,3803
s4_random_10_percent,30343,5,4,5036
s4_random_10_percent,30344,5,3,3632
s4_random_10_percent,30352,2,1,1148
s4_random_10_percent,30375,1,5,6501
s4_random_10_percent,30404,2,2,2730
s4_random_10_percent,30405,5,3,3168
s4_random_10_percent,30418,4,5,5847
s4_random_10_percent,30429,1,2,2609
s4_random_10_percent,30438,4,4,5313
s4_random_10_percent,30444,4,5,5671
s4_random_10_percent,30454,5,3,4051
s4_random_10_percent,30457,4,3,2894
s4_random_10_percent,30460,4,3,3111
s4_random_10_percent,30496,4,5,5718
s4_random_10_percent,30502,5,3,3129
s4_random_10_percent,30579,4,2,2026
s4_random_10_percent,30581,3,5,6206
s4_random_10_percent,30583,1,3,3261
s4_random_10_percent,30597,4,2,2686
s4_random_10_percent,30607,2,4,4299
s4_random_10_percent,30623,5,1,1132
s4_random_10_percent,30637,4,2,1905
s4_random_10_percent,30639,3,3,2807
s4_random_10_percent,30641,1,4,4852
s4_random_10_percent,30685,3,5,6602
s4_random_10_percent,30696,3,3,3840
s4_random_10_percent,30699,4,1,501
s4_random_10_percent,30705,5,3,3270
s4_random_10_percent,30729,5,2,2366
s4_random_10_percent,30730,5,3,3666
s4_random_10_percent,30739,4,2,2419
s4_random_10_percent,30742,4,4,4198
s4_random_10_percent,30750,4,1,559
s4_random_10_percent,30755,2,1,1138
s4_random_10_percent,30763,5,2,1924
s4_random_10_percent,30775,4,3,3263
s4_random_10_percent,30785,5,3,2935
s4_random_10_percent,30801,2,2,1386
s4_random_10_percent,30804,2,2,1495
s4_random_10_percent,30830,5,3,3793
s4_random_10_percent,30864,4,4,5039
s4_random_10_percent,30882,2,1,472
s4_random_10_percent,30896,3,5,5966
s4_random_10_percent,30919,1,3,3150
s4_random_10_percent,30920,1,5,6016
s4_random_10_percent,30924,3,2,2275
s4_random_10_percent,30947,3,3,2765
s4_random_10_percent,30948,5,4,4363
s4_random_10_percent,30956,2,2,1493
s4_random_10_percent,30973,5,2,1545
s4_random_10_percent,30975,2,2,2732
s4_random_10_percent,30982,2,1,520
s4_random_10_percent,30983,5,3,2914
s4_random_10_percent,30985,5,5,6449
s4_random_10_percent,30997,5,2,2142
s4_random_10_percent,31016,3,1,1323
s4_random_10_percent,31018,2,3,3109
s4_random_10_percent,31022,2,2,2059
s4_random_10_percent,31024,5,4,4851
s4_random_10_percent,31032,2,5,5567
s4_random_10_percent,31042,2,2,1771
s4_random_10_percent,31055,1,4,4619
s4_random_10_percent,31120,1,3,3931
s4_random_10_percent,31130,5,4,5406
s4_random_10_percent,31153,2,1,391
s4_random_10_percent,31158,4,3,3206
s4_random_10_percent,31163,1,2,1679
s4_random_10_percent,31224,5,2,2141
s4_random_10_percent,31235,2,5,6549
s4_random_10_percent,31236,5,3,3663
s4_random_10_percent,31243,4,4,4213
s4_random_10_percent,31257,3,3,3480
s4_random_10_percent,31279,2,3,3876
s4_random_10_percent,31285,5,2,1575
s4_random_10_percent,31325,1,4,5390
s4_random_10_percent,31336,5,4,4606
s4_random_10_percent,31338,2,4,5245
s4_random_10_percent,31349,3,3,3249
s4_random_10_percent,31371,1,5,6377
s4_random_10_percent,31377,4,5,6209
s4_random_10_percent,31381,1,5,6317
s4_random_10_percent,31405,2,1,909
s4_random_10_percent,31411,5,3,3595
s4_random_10_percent,31440,1,2,1723
s4_random_10_percent,31447,1,5,6236
s4_random_10_percent,31475,2,4,5327
s4_random_10_percent,31477,5,3,3540
s4_random_10_percent,31488,3,1,888
s4_random_10_percent,31528,4,4,4296
s4_random_10_percent,31574,5,5,6610
s4_random_10_percent,31577,2,5,6774
s4_random_10_percent,31578,3,5,5923
s4_random_10_percent,31606,4,2,1877
s4_random_10_percent,31631,5,4,5252
s4_random_10_percent,31647,2,4,5258
s4_random_10_percent,31672,2,5,6736
s4_random_10_percent,31694,5,4,5238
s4_random_10_percent,31737,4,4,4753
s4_random_10_percent,31763,1,4,4298
s4_random_10_percent,31773,2,5,5594
s4_random_10_percent,31779,2,5,5662
s4_random_10_percent,31806,4,4,4922
s4_random_10_percent,31815,2,3,4082
s4_random_10_percent,31818,5,1,1310
s4_random_10_percent,31834,5,2,2293
s4_random_10_percent,31860,4,4,5066
s4_random_10_percent,31877,4,2,1668
s4_random_10_percent,31886,5,2,2107
s4_random_10_percent,31888,5,4,4577
s4_random_10_percent,31905,5,4,4941
s4_random_10_percent,31917,1,3,3754
s4_random_10_percent,31923,5,1,1234
s4_random_10_percent,31984,1,2,2259
s4_random_10_percent,31986,1,1,902
s4_random_10_percent,32003,4,5,5786
s4_random_10_percent,32020,4,4,5264
s4_random_10_percent,32036,1,2,2557
s4_random_10_percent,32114,2,4,4436
s4_random_10_percent,32122,2,1,28
s4_random_10_percent,32130,4,3,3318
s4_random_10_percent,32133,2,2,2417
s4_random_10_percent,32153,5,2,1516
s4_random_10_percent,32176,3,2,2397
s4_random_10_percent,32199,1,4,5049
s4_random_10_percent,32208,5,2,1849
s4_random_10_percent,32232,4,1,270
s4_random_10_percent,32245,5,5,5636
s4_random_10_percent,32251,3,5,6532
s4_random_10_percent,32260,4,4,4203
s4_random_10_percent,32264,1,2,2139
s4_random_10_percent,32296,4,3,3801
s4_random_10_percent,32301,3,2,2194
s4_random_10_percent,32302,1,3,2784
s4_random_10_percent,32308,3,2,1472
s4_random_10_percent,32327,5,3,2758
s4_random_10_percent,32332,3,5,6410
s4_random_10_percent,32358,5,4,4790
s4_random_10_percent,32368,2,5,5596
s4_random_10_percent,32378,2,2,1621
s4_random_10_percent,32382,2,4,4475
s4_random_10_percent,32404,1,3,4029
s4_random_10_percent,32430,1,3,3520
s4_random_10_percent,32437,4,2,2253
s4_random_10_percent,32444,2,1,319
s4_random_10_percent,32446,4,1,1032
s4_random_10_percent,32468,3,4,5166
s4_random_10_percent,32476,2,3,3203
s4_random_10_percent,32480,5,5,5908
s4_random_10_percent,32481,3,5,5723
s4_random_10_percent,32507,5,2,2048
s4_random_10_percent,32514,2,2,2710
s4_random_10_percent,32518,4,1,111
s4_random_10_percent,32521,1,2,2622
s4_random_10_percent,32541,4,1,668
s4_random_10_percent,32546,3,3,3122
s4_random_10_percent,32554,4,3,3953
s4_random_10_percent,32569,1,4,5348
s4_random_10_percent,32571,2,1,510
s4_random_10_percent,32584,2,1,555
s4_random_10_percent,32591,4,4,5270
s4_random_10_percent,32611,3,5,6008
s4_random_10_percent,32624,3,4,4165
s4_random_10_percent,32628,3,3,2779
s4_random_10_percent,32630,2,2,1561
s4_random_10_percent,32644,5,1,1183
s4_random_10_percent,32653,1,3,3593
s4_random_10_percent,32673,3,4,4507
s4_random_10_percent,32692,3,1,1056
s4_random_10_percent,32698,3,3,3931
s4_random_10_percent,32759,5,5,6218
s4_random_10_percent,32765,4,2,1389
s4_random_10_percent,32772,1,1,957
s4_random_10_percent,32782,3,2,2088
s4_random_10_percent,32786,2,3,3196
s4_random_10_percent,32798,4,4,4609
s4_random_10_percent,32804,4,3,2807
s4_random_10_percent,32805,3,1,808
s4_random_10_percent,32843,5,2,2052
s4_random_10_percent,32880,4,5,5690
s4_random_10_percent,32894,2,3,4096
s4_random_10_percent,32920,2,5,5669
s4_random_10_percent,32922,4,3,3762
s4_random_10_percent,32931,2,1,1324
s4_random_10_percent,32956,2,4,4293
s4_random_10_percent,32958,2,3,2812
s4_random_10_percent,32961,4,3,3761
s4_random_10_percent,33002,2,5,5804
s4_random_10_percent,33030,3,5,6802
s4_random_10_percent,33036,4,1,264
s4_random_10_percent,33040,1,1,1101
s4_random_10_percent,33047,3,5,5907
s4_random_10_percent,33051,2,5,6485
s4_random_10_percent,33060,2,2,2486
s4_random_10_percent,33080,4,3,3307
s4_random_10_percent,33105,4,5,6162
s4_random_10_percent,33120,3,5,6317
s4_random_10_percent,33124,5,2,1854
s4_random_10_percent,33128,4,1,790
s4_random_10_percent,33148,2,4,4858
s4_random_10_percent,33156,1,2,2484
s4_random_10_percent,33170,2,5,6254
s4_random_10_percent,33180,3,2,1946
s4_random_10_percent,33181,5,1,404
s4_random_10_percent,33196,1,1,1366
s4_random_10_percent,33201,2,3,4058
s4_random_10_percent,33206,4,1,1155
s4_random_10_percent,33212,2,2,2719
s4_random_10_percent,33217,5,3,3754
s4_random_10_percent,33228,2,2,2036
s4_random_10_percent,33249,3,2,2621
s4_random_10_percent,33278,3,2,2046
s4_random_10_percent,33291,2,1,1234
s4_random_10_percent,33316,3,4,5450
s4_random_10_percent,33323,1,5,6667
s4_random_10_percent,33326,2,5,6680
s4_random_10_percent,33331,4,2,2058
s4_random_10_percent,33334,5,3,3258
s4_random_10_percent,33340,4,5,5691
s4_random_10_percent,33343,3,5,5829
s4_random_10_percent,33347,3,5,5665
s4_random_10_percent,33378,5,5,5700
s4_random_10_percent,33384,3,1,1227
s4_random_10_percent,33392,3,2,2697
s4_random_10_percent,33407,5,4,4856
s4_random_10_percent,33418,3,4,4456
s4_random_10_percent,33432,4,3,3235
s4_random_10_percent,33444,1,2,2056
s4_random_10_percent,33457,3,2,2178
s4_random_10_percent,33522,3,4,4999
s4_random_10_percent,33536,3,3,3580
s4_random_10_percent,33557,2,5,6118
s4_random_10_percent,33566,5,5,5840
s4_random_10_percent,33574,4,5,6582
s4_random_10_percent,33598,1,5,6275
s4_random_10_percent,33619,3,5,5587
s4_random_10_percent,33625,3,5,5771
s4_random_10_percent,33630,4,1,1158
s4_random_10_percent,33651,3,4,5343
s4_random_10_percent,33656,5,5,6253
s4_random_10_percent,33696,2,1,652
s4_random_10_percent,33707,3,3,3454
s4_random_10_percent,33712,3,1,29
s4_random_10_percent,33713,3,1,647
s4_random_10_percent,33729,3,5,5525
s4_random_10_percent,33732,4,5,6071
s4_random_10_percent,33733,1,4,5313
s4_random_10_percent,33735,2,4,5222
s4_random_10_percent,33745,2,2,2494
s4_random_10_percent,33751,4,4,4996
s4_random_10_percent,33754,3,4,5280
s4_random_10_percent,33763,4,5,6693
s4_random_10_percent,33789,4,2,1700
s4_random_10_percent,33803,4,5,5676
s4_random_10_percent,33824,1,3,3427
s4_random_10_percent,33836,3,3,3057
s4_random_10_percent,33889,4,2,2674
s4_random_10_percent,33918,4,2,2165
s4_random_10_percent,33950,1,3,3338
s4_random_10_percent,33988,1,4,4634
s4_random_10_percent,33990,3,4,5146
s4_random_10_percent,34017,3,5,6190
s4_random_10_percent,34063,4,3,3256
s4_random_10_percent,34080,1,3,3027
s4_random_10_percent,34096,2,4,5264
s4_random_10_percent,34099,3,5,6581
s4_random_10_percent,34118,5,5,6289
s4_random_10_percent,34120,1,5,5790
s4_random_10_percent,34123,2,2,1872
s4_random_10_percent,34129,5,3,3821
s4_random_10_percent,34130,3,3,3879
s4_random_10_percent,34143,4,4,5273
s4_random_10_percent,34146,3,1,74
s4_random_10_percent,34155,3,1,173
s4_random_10_percent,34156,5,2,2291
s4_random_10_percent,34159,5,2,1601
s4_random_10_percent,34160,1,2,1613
s4_random_10_percent,34168,3,2,2365
s4_random_10_percent,34174,3,4,5228
s4_random_10_percent,34187,5,1,1257
s4_random_10_percent,34203,2,3,3039
s4_random_10_percent,34245,5,3,3332
s4_random_10_percent,34252,4,2,1814
s4_random_10_percent,34260,2,2,1950
s4_random_10_percent,34268,3,3,3620
s4_random_10_percent,34272,2,5,5871
s4_random_10_percent,34276,4,1,999
s4_random_10_percent,34281,3,2,2565
s4_random_10_percent,34299,3,3,4036
s4_random_10_percent,34300,4,5,6118
s4_random_10_percent,34303,4,4,4870
s4_random_10_percent,34332,5,3,3324
s4_random_10_percent,34336,3,2,2429
s4_random_10_percent,34340,5,1,912
s4_random_10_percent,34354,1,3,3807
s4_random_10_percent,34360,3,4,4192
s4_random_10_percent,34390,1,4,4802
s4_random_10_percent,34393,3,1,1104
s4_random_10_percent,34402,3,1,56
s4_random_10_percent,34405,4,5,5633
s4_random_10_percent,34417,3,1,1151
s4_random_10_percent,34418,1,5,6393
s4_random_10_percent,34439,5,4,5014
s4_random_10_percent,34444,4,4,4907
s4_random_10_percent,34449,1,2,1949
s4_random_10_percent,34456,2,1,842
s4_random_10_percent,34459,2,1,226
s4_random_10_percent,34471,2,4,4255
s4_random_10_percent,34479,5,2,1892
s4_random_10_percent,34499,3,3,2944
s4_random_10_percent,34500,3,3,3641
s4_random_10_percent,34501,1,3,3646
s4_random_10_percent,34515,5,5,6242
s4_random_10_percent,34526,2,5,6092
s4_random_10_percent,34531,1,4,4357
s4_random_10_percent,34581,4,2,1826
s4_random_10_percent,34585,3,1,1244
s4_random_10_percent,34591,5,5,5618
s4_random_10_percent,34592,2,3,2842
s4_random_10_percent,34619,5,1,719
s4_random_10_percent,34627,1,3,3449
s4_random_10_percent,34630,4,4,4958
s4_random_10_percent,34636,4,4,4476
s4_random_10_percent,34654,4,5,5866
s4_random_10_percent,34656,4,1,109
s4_random_10_percent,34691,1,4,5068
s4_random_10_percent,34701,3,1,590
s4_random_10_percent,34709,5,5,6767
s4_random_10_percent,34742,5,2,2587
s4_random_10_percent,34764,4,4,4685
s4_random_10_percent,34775,5,3,3998
s4_random_10_percent,34783,4,1,497
s4_random_10_percent,34790,5,1,728
s4_random_10_percent,34794,5,2,2152
s4_random_10_percent,34795,3,5,6330
s4_random_10_percent,34797,4,4,5404
s4_random_10_percent,34819,5,2,2331
s4_random_10_percent,34830,4,3,3942
s4_random_10_percent,34866,1,5,5595
s4_random_10_percent,34868,1,1,396
s4_random_10_percent,34886,2,1,47
s4_random_10_percent,34899,3,2,2708
s4_random_10_percent,34920,3,3,3030
s4_random_10_percent,34978,4,3,4086
s4_random_10_percent,34981,3,3,4047
s4_random_10_percent,34987,5,1,176
s4_random_10_percent,35015,4,5,5485
s4_random_10_percent,35055,3,2,2675
s4_random_10_percent,35097,1,4,4821
s4_random_10_percent,35109,2,4,4179
s4_random_10_percent,35115,5,5,5986
s4_random_10_percent,35130,2,2,2601
s4_random_10_percent,35134,1,4,4643
s4_random_10_percent,35150,1,2,1574
s4_random_10_percent,35176,3,1,1088
s4_random_10_percent,35182,4,4,5456
s4_random_10_percent,35188,1,5,6453
s4_random_10_percent,35199,5,4,4390
s4_random_10_percent,35221,5,4,4615
s4_random_10_percent,35243,1,5,6172
s4_random_10_percent,35252,2,3,3306
s4_random_10_percent,35261,1,5,6323
s4_random_10_percent,35263,3,5,6390
s4_random_10_percent,35279,4,2,1708
s4_random_10_percent,35282,2,1,902
s4_random_10_percent,35311,3,1,777
s4_random_10_percent,35313,5,3,3215
s4_random_10_percent,35320,3,1,489
s4_random_10_percent,35332,1,5,5491
s4_random_10_percent,35339,1,3,3758
s4_random_10_percent,35369,5,3,3612
s4_random_10_percent,35376,2,3,3592
s4_random_10_percent,35384,2,4,4134
s4_random_10_percent,35386,5,4,5398
s4_random_10_percent,35395,4,1,1168
s4_random_10_percent,35408,3,3,3602
s4_random_10_percent,35409,1,5,6678
s4_random_10_percent,35423,1,4,4457
s4_random_10_percent,35434,2,2,2348
s4_random_10_percent,35462,1,3,3078
s4_random_10_percent,35494,4,3,2883
s4_random_10_percent,35530,4,5,5753
s4_random_10_percent,35540,5,3,3403
s4_random_10_percent,35548,2,3,4081
s4_random_10_percent,35553,1,2,2279
s4_random_10_percent,35562,1,1,595
s4_random_10_percent,35603,3,1,596
s4_random_10_percent,35609,3,3,2918
s4_random_10_percent,35620,1,5,5670
s4_random_10_percent,35624,4,1,304
s4_random_10_percent,35633,3,4,4251
s4_random_10_percent,35639,1,5,6456
s4_random_10_percent,35641,1,4,4479
s4_random_10_percent,35655,1,5,6481
s4_random_10_percent,35694,2,5,5673
s4_random_10_percent,35713,3,4,4533
s4_random_10_percent,35740,4,4,4368
s4_random_10_percent,35756,3,3,3669
s4_random_10_percent,35834,2,1,1354
s4_random_10_percent,35845,1,4,4437
s4_random_10_percent,35859,3,2,1932
s4_random_10_percent,35890,1,5,5823
s4_random_10_percent,35891,5,4,5008
s4_random_10_percent,35916,5,1,513
s4_random_10_percent,35960,3,1,451
s4_random_10_percent,35973,5,5,5661
s4_random_10_percent,36012,3,4,4159
s4_random_10_percent,36036,2,4,5309
s4_random_10_percent,36054,4,3,3971
s4_random_10_percent,36074,5,2,1993
s4_random_10_percent,36088,1,2,1624
s4_random_10_percent,36097,3,4,4411
