audition_id,actor_id,manager_id,film_id,role_id,audition_round,audition_date,withdrawal_requested,experience_years,role_match_score,accent_match,availability_match,line_accuracy_score,special_skill_match,self_tape_quality_score,manager_rating,prior_collaboration,days_before_deadline,callback
AU029757,A048,M10,F02,RL0028,1,2022-12-11,False,4.0,0.709544,0,1,0.51223,0,0.84448,0.851435,0,25,1
AU029758,A048,M10,F03,RL0052,1,2024-05-29,False,4.0,0.722521,0,1,0.499359,1,0.560672,0.870939,0,21,0
AU029759,A048,M10,F04,RL0076,1,2023-01-17,False,4.0,0.933406,1,1,0.409445,1,0.299498,0.615004,0,19,0
AU029760,A048,M10,F05,RL0100,1,2024-11-14,False,4.0,0.828329,0,1,0.521546,0,0.644844,0.850509,1,30,1
AU029761,A048,M10,F06,RL0124,1,2022-12-15,False,4.0,0.756329,0,0,0.793444,0,0.493282,0.706675,1,12,1
AU029762,A048,M10,F07,RL0148,1,2022-02-14,False,4.0,0.622029,1,1,0.709638,1,0.620507,0.78499,0,21,1
AU029763,A048,M10,F08,RL0172,1,2022-07-04,False,4.0,0.61269,1,1,0.794878,0,0.479982,0.783829,0,22,0
AU029764,A048,M10,F09,RL0196,1,2021-10-10,False,4.0,0.977381,0,1,0.814173,1,0.859736,1.0,0,16,0
AU029765,A048,M10,F10,RL0220,1,2024-05-22,True,4.0,0.61036,0,0,0.633355,0,0.156561,0.699221,0,29,0
AU029766,A048,M10,F11,RL0244,1,2023-12-23,False,4.0,0.879501,1,1,0.415334,0,0.317883,0.874909,0,11,1
AU029767,A048,M10,F12,RL0268,1,2025-06-02,False,4.0,1.0,0,1,0.622335,1,0.862837,0.733272,0,21,0
AU029768,A048,M10,F13,RL0292,1,2024-07-25,False,4.0,0.233289,0,0,0.836465,1,0.12916,0.666692,1,10,0
AU029769,A048,M10,F14,RL0316,1,2021-01-02,False,4.0,0.739755,0,0,0.568254,0,0.629518,0.692978,0,22,0
AU029770,A048,M10,F15,RL0340,1,2024-04-01,False,4.0,0.70478,1,0,0.487432,0,0.15131,0.629045,1,16,0
AU029771,A048,M10,F16,RL0364,1,2021-06-21,False,4.0,0.609538,1,0,0.430456,0,0.358685,0.743356,1,17,0
AU029772,A048,M10,F17,RL0388,1,2021-03-11,False,4.0,0.507003,1,0,0.826768,0,0.628274,0.861195,0,15,0
AU029773,A048,M10,F18,RL0412,1,2024-11-26,False,4.0,0.577901,1,1,0.347466,0,0.795779,0.933337,1,20,1
AU029774,A048,M10,F19,RL0436,1,2022-09-11,False,4.0,0.972049,0,0,0.651796,0,0.606055,0.754479,1,5,0
AU029775,A048,M10,F20,RL0460,1,2024-01-23,False,4.0,0.930904,0,0,0.421051,1,0.510437,0.528747,1,24,1
AU029776,A048,M10,F21,RL0484,1,2024-07-27,False,4.0,0.831543,0,0,0.693255,0,0.479665,0.650685,1,20,1
AU029777,A048,M10,F22,RL0508,1,2025-02-25,False,4.0,0.573682,1,1,0.430364,0,0.769967,0.710876,0,19,1
AU029778,A048,M10,F23,RL0532,1,2022-08-21,False,4.0,0.987485,1,1,0.807004,0,0.674866,1.0,0,14,1
AU029779,A048,M10,F24,RL0556,1,2023-07-03,False,4.0,0.742648,0,1,0.282872,0,0.840932,0.572734,0,25,0
AU029780,A048,M10,F25,RL0580,1,2021-02-12,False,4.0,1.0,0,1,0.885909,0,0.71505,0.504276,0,12,1
AU029781,A048,M10,F26,RL0604,1,2024-04-05,False,4.0,0.800093,1,1,0.509028,0,0.545706,0.715177,0,24,0
AU029782,A048,M10,F27,RL0628,1,2022-10-27,False,4.0,0.936978,0,1,0.43487,0,0.428252,0.858244,0,5,0
AU029783,A048,M10,F28,RL0652,1,2025-05-02,False,4.0,0.225716,1,0,0.55512,0,0.204909,0.690947,0,9,0
AU029784,A048,M10,F29,RL0676,1,2022-02-06,False,4.0,0.23606,1,0,0.767793,0,0.516705,0.693885,0,13,0
AU029785,A048,M10,F30,RL0700,1,2021-06-12,False,4.0,0.850625,0,1,0.865892,0,0.875516,0.657668,0,10,0
AU029786,A048,M10,F31,RL0724,1,2021-04-29,False,4.0,0.800569,1,1,0.542249,0,0.549178,0.812671,0,3,0
AU029787,A048,M10,F32,RL0748,1,2024-07-25,False,4.0,0.585408,1,1,0.777575,0,0.333151,0.799684,0,3,0
AU029788,A048,M10,F33,RL0772,1,2025-04-05,False,4.0,0.534614,0,0,0.256788,0,0.506895,0.709726,1,11,0
AU029789,A048,M10,F34,RL0796,1,2022-02-22,False,4.0,0.481602,0,0,0.391317,1,0.874977,0.998343,0,30,1
AU029790,A048,M10,F35,RL0820,1,2025-01-29,False,4.0,0.642729,1,0,0.930494,1,0.466907,0.763549,0,7,0
AU029791,A048,M10,F36,RL0844,1,2021-03-29,False,4.0,0.277784,0,0,0.510784,0,0.694759,0.715846,0,5,0
AU029792,A048,M10,F37,RL0868,1,2023-01-28,False,4.0,0.317234,1,0,0.730608,0,0.896166,0.919174,0,4,0
AU029793,A048,M10,F38,RL0892,1,2023-12-28,False,4.0,0.06776,1,1,0.872974,0,0.220873,0.898266,0,22,0
AU029794,A048,M10,F39,RL0916,1,2021-06-01,False,4.0,0.374949,1,0,0.204078,1,0.491564,0.672441,1,7,0
AU029795,A048,M10,F40,RL0940,1,2023-01-13,False,4.0,0.517253,1,1,0.553303,1,0.708083,0.806788,0,15,1
AU029796,A048,M10,F41,RL0964,1,2025-03-08,False,4.0,0.504544,1,1,0.873247,0,0.575505,0.746629,0,0,0
AU029797,A048,M10,F42,RL0988,1,2023-09-21,False,4.0,0.517864,0,0,0.757477,0,0.328631,0.688428,1,7,0
AU029798,A048,M10,F43,RL1012,1,2022-03-11,False,4.0,0.635811,0,1,0.62522,0,0.762168,0.530175,0,13,1
AU029799,A048,M10,F44,RL1036,1,2023-06-17,False,4.0,0.840358,1,0,0.625947,0,0.912655,0.848906,0,9,1
AU029800,A048,M10,F45,RL1060,1,2021-06-05,False,4.0,0.667174,1,1,0.512624,0,0.76808,0.724361,0,24,0
AU029801,A048,M10,F46,RL1084,1,2025-04-06,False,4.0,0.407069,0,1,0.755617,0,0.071425,0.742026,0,29,1
AU029802,A048,M10,F47,RL1108,1,2023-03-31,False,4.0,0.587239,1,1,0.216751,0,0.359197,0.75742,0,17,0
AU029803,A048,M10,F48,RL1132,1,2025-04-06,False,4.0,0.720225,1,1,0.885806,0,0.458716,0.786829,1,4,0
AU029804,A048,M10,F49,RL1156,1,2022-04-09,False,4.0,0.449694,1,1,0.721811,1,0.554242,0.601747,0,19,0
AU029805,A048,M10,F01,RL0005,1,2021-11-18,False,4.0,0.262466,1,1,0.861155,0,0.536134,0.805844,1,4,1
AU029806,A048,M10,F02,RL0029,1,2021-08-15,False,4.0,0.966998,0,0,0.861314,0,0.913052,0.63959,1,5,1
AU029807,A048,M10,F03,RL0053,1,2024-12-19,False,4.0,0.922296,0,1,0.875874,0,0.644011,0.6585,0,16,0
AU029808,A048,M10,F04,RL0077,1,2024-04-25,False,4.0,0.581648,1,1,0.829823,0,0.265128,0.638478,0,26,0
AU029809,A048,M10,F05,RL0101,1,2021-12-16,False,4.0,0.771332,0,1,0.407385,0,0.66367,0.727719,0,7,0
AU029810,A048,M10,F06,RL0125,1,2024-07-14,False,4.0,0.458819,1,0,0.74835,0,0.385913,0.932344,0,0,0
AU029811,A048,M10,F07,RL0149,1,2025-04-25,False,4.0,0.609609,0,1,0.574085,0,0.390092,0.596737,0,13,1
AU029812,A048,M10,F08,RL0173,1,2021-03-01,False,4.0,0.635138,0,0,0.154226,0,0.428011,0.769181,0,11,0
AU029813,A048,M10,F09,RL0197,1,2022-03-27,False,4.0,0.93675,1,0,0.781828,0,0.230303,0.641202,1,9,0
AU029814,A048,M10,F10,RL0221,1,2023-06-07,False,4.0,0.710472,1,1,0.722024,0,0.368931,0.875449,1,26,0
AU029815,A048,M10,F11,RL0245,1,2024-01-09,False,4.0,0.867211,1,1,0.74614,0,0.400863,0.859985,0,2,0
AU029816,A048,M10,F12,RL0269,1,2024-09-07,False,4.0,1.0,1,1,0.553959,0,0.872621,0.765349,1,5,1
AU029817,A048,M10,F13,RL0293,1,2023-07-15,False,4.0,0.653042,1,1,0.964992,0,0.452776,0.57132,1,16,0
AU029818,A048,M10,F14,RL0317,1,2021-05-29,False,4.0,0.991989,1,0,0.489852,0,0.562846,0.720779,0,8,0
AU029819,A048,M10,F15,RL0341,1,2021-05-16,False,4.0,0.509607,0,1,0.756683,1,0.749725,0.978197,0,17,0
AU029820,A048,M10,F16,RL0365,1,2023-05-20,False,4.0,0.67459,0,0,0.445211,0,0.61615,0.705202,0,9,0
AU029821,A048,M10,F17,RL0389,1,2021-11-01,False,4.0,0.248842,0,0,0.112814,0,0.781533,0.699526,0,24,0
AU029822,A048,M10,F18,RL0413,1,2022-06-14,False,4.0,0.402996,0,1,0.776017,0,0.446643,0.826669,0,28,0
AU029823,A048,M10,F19,RL0437,1,2023-06-14,False,4.0,0.695494,0,0,0.599492,0,0.684481,0.711012,1,30,1
AU029824,A048,M10,F20,RL0461,1,2025-03-14,False,4.0,0.679348,1,1,0.582956,0,0.414621,0.549155,0,3,1
AU029825,A048,M10,F21,RL0485,1,2021-03-30,False,4.0,0.729698,0,0,0.510724,0,0.353229,0.876702,0,16,0
AU029826,A048,M10,F22,RL0509,1,2021-06-01,False,4.0,0.912479,0,1,0.776664,0,0.3248,0.863261,0,15,1
AU029827,A048,M10,F23,RL0533,1,2024-06-15,False,4.0,1.0,0,0,0.338683,0,0.704972,0.898142,0,18,0
AU029828,A048,M10,F24,RL0557,1,2024-08-17,False,4.0,0.796007,0,1,0.718572,0,0.123593,0.641115,0,11,1
AU029829,A048,M10,F25,RL0581,1,2022-07-17,False,4.0,0.759693,1,0,0.53762,0,0.727672,0.77218,0,24,0
AU029830,A048,M10,F26,RL0605,1,2023-11-21,False,4.0,0.641437,0,1,0.619007,0,0.350829,0.733026,0,21,0
AU029831,A048,M10,F27,RL0629,1,2025-06-10,False,4.0,0.774827,0,0,0.542802,0,0.394465,0.597165,1,1,0
AU029832,A048,M10,F28,RL0653,1,2022-05-10,False,4.0,0.509684,0,0,0.528354,1,0.621333,0.775143,0,5,0
AU029833,A048,M10,F29,RL0677,1,2024-06-24,False,4.0,1.0,0,0,0.53712,0,0.64377,0.801688,1,2,0
AU029834,A048,M10,F30,RL0701,1,2023-10-11,False,4.0,0.701318,1,0,0.607047,0,0.245371,1.0,1,5,0
AU029835,A048,M10,F31,RL0725,1,2024-08-15,False,4.0,0.578955,0,1,0.73203,1,0.706914,0.703747,1,26,1
AU029836,A048,M10,F32,RL0749,1,2024-07-04,False,4.0,0.896106,1,1,0.626281,0,0.656758,0.600253,1,18,0
AU029837,A048,M10,F33,RL0773,1,2024-04-11,False,4.0,0.557802,0,0,0.396688,0,0.694779,0.554367,0,3,0
AU029838,A048,M10,F34,RL0797,1,2022-02-14,False,4.0,1.0,1,0,0.596159,1,0.695101,0.775409,0,21,1
AU029839,A048,M10,F35,RL0821,1,2023-12-13,False,4.0,0.294122,1,1,0.39136,0,0.819554,0.778742,0,4,0
AU029840,A048,M10,F36,RL0845,1,2022-11-22,False,4.0,0.994922,0,1,0.586596,0,0.318358,0.730157,0,0,1
AU029841,A048,M10,F37,RL0869,1,2021-12-28,False,4.0,0.352962,1,0,0.789345,0,0.451172,0.674605,1,5,0
AU029842,A048,M10,F38,RL0893,1,2023-11-29,False,4.0,0.176071,1,0,0.734258,0,0.581797,0.590954,1,14,0
AU029843,A048,M10,F39,RL0917,1,2025-01-29,False,4.0,0.554294,1,1,0.580151,0,0.668011,0.676682,0,17,0
AU029844,A048,M10,F40,RL0941,1,2022-12-30,False,4.0,0.753398,1,0,0.266185,1,0.570648,0.848308,0,2,1
AU029845,A048,M10,F41,RL0965,1,2024-06-08,False,4.0,0.412455,0,0,0.803973,0,0.787229,1.0,1,19,0
AU029846,A048,M10,F42,RL0989,1,2022-03-23,False,4.0,0.71393,0,1,0.751011,0,0.763092,0.873637,0,6,1
AU029847,A048,M10,F43,RL1013,1,2023-03-14,True,4.0,1.0,1,1,0.459819,0,0.638489,0.684281,0,25,0
AU029848,A048,M10,F44,RL1037,1,2024-12-11,False,4.0,0.727074,1,1,0.680374,1,0.814185,0.877579,0,29,1
AU029849,A048,M10,F45,RL1061,1,2025-07-16,False,4.0,0.943514,1,1,0.464788,1,0.807717,0.79908,0,9,1
AU029850,A048,M10,F46,RL1085,1,2021-05-27,False,4.0,0.067064,0,1,0.316026,1,0.691225,0.779541,0,4,0
AU029851,A048,M10,F47,RL1109,1,2023-02-06,False,4.0,0.785022,1,1,0.359599,0,0.415521,0.830852,0,21,0
AU029852,A048,M10,F48,RL1133,1,2021-10-03,False,4.0,1.0,1,0,0.831715,1,0.682932,0.639637,0,26,1
AU029853,A048,M10,F49,RL1157,1,2021-01-15,False,4.0,0.529493,1,0,0.58883,0,0.407362,0.736557,0,25,0
AU029854,A048,M10,F01,RL0006,1,2023-03-03,False,4.0,0.637716,0,1,0.663071,0,0.489047,0.718033,0,1,0
AU029855,A048,M10,F02,RL0030,1,2021-05-22,False,4.0,0.684649,0,1,0.428342,1,0.523244,0.619221,1,9,1
AU029856,A048,M10,F03,RL0054,1,2021-03-21,False,4.0,0.530733,0,1,0.776315,1,0.459148,0.716143,1,8,0
AU029857,A048,M10,F04,RL0078,1,2022-11-13,False,4.0,0.816828,1,0,0.695472,0,0.561439,0.705959,0,19,0
AU029858,A048,M10,F05,RL0102,1,2021-06-11,False,4.0,0.975412,1,1,0.759398,0,0.394644,0.88371,0,30,0
AU029859,A048,M10,F06,RL0126,1,2022-04-19,False,4.0,0.893082,0,1,0.480777,0,0.724299,0.683531,1,18,0
AU029860,A048,M10,F07,RL0150,1,2025-04-16,False,4.0,1.0,0,0,0.793336,0,0.763761,0.728773,1,17,0
AU029861,A048,M10,F08,RL0174,1,2021-12-14,False,4.0,0.788006,0,1,0.519346,0,0.328934,0.934752,0,25,0
AU029862,A048,M10,F09,RL0198,1,2025-03-24,False,4.0,0.307347,1,1,0.726868,1,0.397384,0.696721,0,26,0
AU029863,A048,M10,F10,RL0222,1,2025-01-16,False,4.0,1.0,0,0,0.583898,0,0.963098,0.909221,0,3,1
AU029864,A048,M10,F11,RL0246,1,2023-09-14,False,4.0,0.579286,1,1,0.389126,0,0.235496,0.938743,0,24,1
AU029865,A048,M10,F12,RL0270,1,2021-10-13,False,4.0,0.355891,1,1,0.388424,1,0.872377,0.677896,1,25,0
AU029866,A048,M10,F13,RL0294,1,2024-05-08,False,4.0,0.409811,1,0,0.366825,1,0.678649,0.656477,0,24,0
AU029867,A048,M10,F14,RL0318,1,2021-03-24,False,4.0,0.717184,1,0,0.799128,0,0.749542,0.625943,1,23,1
AU029868,A048,M10,F15,RL0342,1,2023-02-15,False,4.0,0.387816,1,0,0.823418,1,0.68104,0.460737,0,30,0
AU029869,A048,M10,F16,RL0366,1,2022-08-24,False,4.0,0.583982,1,1,0.689286,0,0.651586,0.717182,0,27,0
AU029870,A048,M10,F17,RL0390,1,2022-08-13,False,4.0,0.936478,1,1,0.788111,1,0.660258,0.701394,0,11,1
AU029871,A048,M10,F18,RL0414,1,2021-07-05,False,4.0,0.531591,1,1,0.363488,0,0.364528,0.623778,0,27,0
AU029872,A048,M10,F19,RL0438,1,2025-01-31,False,4.0,0.653793,0,0,0.510588,0,0.44938,0.808762,0,20,0
AU029873,A048,M10,F20,RL0462,1,2024-12-26,False,4.0,0.642685,1,0,0.525485,0,0.434675,0.705061,0,18,0
AU029874,A048,M10,F21,RL0486,1,2021-10-31,False,4.0,0.717511,1,0,0.716527,1,0.274667,0.683144,0,18,0
AU029875,A048,M10,F22,RL0510,1,2025-01-15,False,4.0,0.235469,0,0,0.605738,0,0.496378,0.743224,0,19,0
AU029876,A048,M10,F23,RL0534,1,2022-08-28,False,4.0,1.0,1,1,0.35766,1,0.73726,0.821995,0,30,1
AU029877,A048,M10,F24,RL0558,1,2024-01-30,False,4.0,1.0,1,0,0.673728,0,0.794099,0.785464,0,14,1
AU029878,A048,M10,F25,RL0582,1,2024-01-21,False,4.0,0.974318,0,1,0.284402,1,0.984756,0.878667,0,17,1
AU029879,A048,M10,F26,RL0606,1,2025-02-25,False,4.0,0.712034,1,1,0.679422,0,0.523176,0.739165,0,17,1
AU029880,A048,M10,F27,RL0630,1,2021-03-24,False,4.0,0.566649,0,0,0.672084,0,0.254348,0.623479,0,13,0
AU029881,A048,M10,F28,RL0654,1,2022-06-22,False,4.0,0.894249,0,1,0.453571,1,0.429654,0.998483,1,19,1
AU029882,A048,M10,F29,RL0678,1,2021-12-04,False,4.0,0.378418,1,0,0.290155,0,0.564607,0.824031,0,27,0
AU029883,A048,M10,F30,RL0702,1,2023-06-05,False,4.0,0.443736,1,1,0.879731,0,0.741149,0.582978,0,17,1
AU029884,A048,M10,F31,RL0726,1,2021-11-22,False,4.0,0.223123,0,0,0.601875,0,0.554514,0.890405,0,0,0
AU029885,A048,M10,F32,RL0750,1,2025-06-21,True,4.0,0.735332,1,1,0.745028,0,0.805251,0.581044,1,7,0
AU029886,A048,M10,F33,RL0774,1,2024-11-13,True,4.0,0.536255,1,1,0.320896,0,0.417934,0.72375,0,3,1
AU029887,A048,M10,F34,RL0798,1,2021-10-03,False,4.0,0.665335,1,1,0.32785,0,0.59098,0.804293,0,21,1
AU029888,A048,M10,F35,RL0822,1,2023-03-11,False,4.0,0.134499,0,0,0.370644,0,0.595026,0.699119,0,10,0
AU029889,A048,M10,F36,RL0846,1,2025-03-12,False,4.0,0.78894,0,1,0.62607,0,0.851154,0.825736,0,5,1
AU029890,A048,M10,F37,RL0870,1,2024-10-27,False,4.0,0.253541,0,1,0.6897,0,0.707561,0.776184,0,28,0
AU029891,A048,M10,F38,RL0894,1,2021-02-23,False,4.0,0.256586,0,0,0.547003,0,0.656159,0.614793,0,1,0
AU029892,A048,M10,F39,RL0918,1,2024-07-05,False,4.0,0.732858,0,1,0.832406,0,0.421428,0.583324,1,18,1
AU029893,A048,M10,F40,RL0942,1,2021-10-16,False,4.0,0.475548,0,0,0.566658,0,0.69754,0.653261,1,11,0
AU029894,A048,M10,F41,RL0966,1,2022-03-02,True,4.0,0.372797,1,0,0.9588,0,0.571558,0.847221,0,26,0
AU029895,A048,M10,F42,RL0990,1,2021-02-01,False,4.0,0.960091,1,0,0.701681,0,0.381149,0.728059,1,6,1
AU029896,A048,M10,F43,RL1014,1,2023-03-07,False,4.0,0.928086,1,1,0.553724,0,0.701899,0.760381,0,3,0
AU029897,A048,M10,F44,RL1038,1,2024-10-20,False,4.0,0.65781,0,1,0.811021,0,0.479287,0.948685,0,26,1
AU029898,A048,M10,F45,RL1062,1,2023-06-07,True,4.0,0.642994,1,1,0.347013,0,0.569787,0.46743,1,8,0
AU029899,A048,M10,F46,RL1086,1,2025-05-11,False,4.0,0.444768,0,1,0.778331,1,0.456726,0.867151,1,17,0
AU029900,A048,M10,F47,RL1110,1,2022-11-13,False,4.0,0.789007,0,1,0.731227,1,0.170488,0.782874,0,22,1
AU029901,A048,M10,F48,RL1134,1,2023-06-10,False,4.0,0.282329,0,1,0.737851,1,0.353533,0.747109,1,16,0
AU029902,A048,M10,F49,RL1158,1,2023-05-18,False,4.0,0.632965,1,0,0.843619,0,0.553827,0.657248,0,4,0
AU029903,A048,M10,F01,RL0007,1,2025-04-17,False,4.0,0.497801,1,0,0.310734,0,0.429715,0.740609,0,15,0
AU029904,A048,M10,F02,RL0031,1,2022-03-28,False,4.0,0.77983,1,1,0.51138,1,0.582173,0.752394,0,16,1
AU029905,A048,M10,F03,RL0055,1,2025-01-16,False,4.0,1.0,0,1,0.652815,0,0.625056,0.76028,0,27,1
AU029906,A048,M10,F04,RL0079,1,2021-05-10,False,4.0,0.880104,1,1,0.421834,1,0.15138,0.794372,0,11,1
AU029907,A048,M10,F05,RL0103,1,2021-04-18,False,4.0,0.556146,0,1,0.490955,0,0.604356,0.656152,0,9,0
AU029908,A048,M10,F06,RL0127,1,2024-09-14,False,4.0,0.797103,0,1,0.537919,0,0.233344,0.869914,0,8,1
AU029909,A048,M10,F07,RL0151,1,2022-06-29,False,4.0,0.565196,1,0,0.421834,0,0.804025,0.877747,0,9,1
AU029910,A048,M10,F08,RL0175,1,2022-03-09,False,4.0,0.601145,1,1,0.862065,0,0.455437,0.944012,0,24,1
AU029911,A048,M10,F09,RL0199,1,2023-01-27,False,4.0,0.811293,0,1,0.631881,0,0.882496,0.441165,0,18,1
AU029912,A048,M10,F10,RL0223,1,2025-04-22,False,4.0,0.174887,0,0,0.761649,0,0.339058,0.813977,0,21,0
AU029913,A048,M10,F11,RL0247,1,2025-03-31,False,4.0,0.71888,1,1,0.640541,0,0.296646,0.716422,1,19,1
AU029914,A048,M10,F12,RL0271,1,2024-09-01,False,4.0,0.360589,0,1,0.752066,0,0.638561,0.535392,0,5,1
AU029915,A048,M10,F13,RL0295,1,2022-02-09,False,4.0,0.859658,1,1,0.806673,1,0.909055,0.758313,0,29,1
AU029916,A048,M10,F14,RL0319,1,2022-05-06,False,4.0,0.50978,0,0,0.403398,0,0.663959,0.790005,1,7,0
AU029917,A048,M10,F15,RL0343,1,2025-06-23,False,4.0,0.574532,0,1,0.529508,1,0.648457,0.748616,0,12,1
AU029918,A048,M10,F16,RL0367,1,2024-07-29,False,4.0,0.956926,1,1,0.418178,1,0.33855,0.49249,0,2,1
AU029919,A048,M10,F17,RL0391,1,2021-01-29,False,4.0,0.75677,1,1,0.656215,0,0.452992,0.85907,0,17,1
AU029920,A048,M10,F18,RL0415,1,2024-04-05,False,4.0,0.95468,1,1,0.811248,1,0.159907,0.558268,1,7,1
AU029921,A048,M10,F19,RL0439,1,2021-02-27,False,4.0,0.748818,0,1,0.533909,1,0.554835,0.63058,0,7,1
AU029922,A048,M10,F20,RL0463,1,2023-07-26,False,4.0,0.789192,0,1,0.538599,1,0.668819,0.547304,0,0,0
AU029923,A048,M10,F21,RL0487,1,2021-02-18,False,4.0,1.0,1,1,0.52363,0,0.61377,0.970334,1,25,1
AU029924,A048,M10,F22,RL0511,1,2021-07-24,False,4.0,0.830157,1,1,0.321861,0,0.745523,0.676031,1,8,1
AU029925,A048,M10,F23,RL0535,1,2022-06-23,False,4.0,0.877104,1,1,0.590353,1,0.351265,0.662038,1,16,0
AU029926,A048,M10,F24,RL0559,1,2025-01-17,False,4.0,1.0,1,1,0.267989,1,0.491629,0.674937,0,14,1
AU029927,A048,M10,F25,RL0583,1,2023-04-06,False,4.0,0.640363,1,0,0.847315,0,0.296186,0.871211,0,3,0
AU029928,A048,M10,F26,RL0607,1,2022-01-28,True,4.0,1.0,1,1,0.718588,0,0.490689,0.799422,0,24,1
AU029929,A048,M10,F27,RL0631,1,2021-03-30,False,4.0,0.700605,1,1,0.495979,1,0.278422,0.627964,0,30,0
AU029930,A048,M10,F28,RL0655,1,2021-05-03,False,4.0,0.47297,0,1,0.663234,0,0.937118,0.861256,0,4,0
AU029931,A048,M10,F29,RL0679,1,2022-09-09,False,4.0,0.053264,0,0,0.698787,0,0.391572,0.735449,0,5,0
AU029932,A048,M10,F30,RL0703,1,2023-08-04,False,4.0,0.608148,1,1,0.797534,0,0.692421,0.934139,0,24,1
AU029933,A048,M10,F31,RL0727,1,2021-06-12,False,4.0,0.35921,1,0,0.285055,0,0.458205,0.912302,1,1,0
AU029934,A048,M10,F32,RL0751,1,2021-01-06,False,4.0,0.549576,0,0,0.602962,1,0.399222,0.503339,0,9,0
AU029935,A048,M10,F33,RL0775,1,2025-03-29,False,4.0,0.980073,0,1,0.67155,0,0.521399,0.744688,0,18,1
AU029936,A048,M10,F34,RL0799,1,2021-12-08,False,4.0,0.374313,0,1,0.705285,0,0.707335,0.888087,1,11,0
AU029937,A048,M10,F35,RL0823,1,2021-11-28,False,4.0,0.274477,1,0,0.588247,0,0.386548,0.904519,0,8,0
AU029938,A048,M10,F36,RL0847,1,2021-03-27,False,4.0,0.695099,1,1,0.363044,0,0.585102,0.722342,1,4,0
AU029939,A048,M10,F37,RL0871,1,2022-09-16,True,4.0,0.0,0,0,0.48634,0,0.820088,0.695089,0,6,0
AU029940,A048,M10,F38,RL0895,1,2025-04-23,False,4.0,0.349468,1,1,0.565787,1,0.904236,0.687471,0,16,1
AU029941,A048,M10,F39,RL0919,1,2023-07-13,False,4.0,0.367264,0,1,0.66258,0,0.319705,0.638213,0,20,0
AU029942,A048,M10,F40,RL0943,1,2022-03-14,False,4.0,0.564404,0,1,0.505351,1,0.718059,0.878796,0,16,0
AU029943,A048,M10,F41,RL0967,1,2024-08-03,False,4.0,0.730312,1,1,0.45539,0,0.612479,0.765892,0,5,0
AU029944,A048,M10,F42,RL0991,1,2022-11-07,False,4.0,0.527826,1,1,0.531487,0,0.463896,0.740532,0,13,0
AU029945,A048,M10,F43,RL1015,1,2024-10-14,False,4.0,0.712595,0,0,0.700433,0,0.376147,0.757658,1,7,0
AU029946,A048,M10,F44,RL1039,1,2023-01-21,False,4.0,0.465701,1,1,0.602798,1,0.28726,0.816872,0,16,0
AU029947,A048,M10,F45,RL1063,1,2021-11-10,False,4.0,0.656451,1,0,0.392985,1,0.542923,0.735133,1,27,1
AU029948,A048,M10,F46,RL1087,1,2024-11-12,False,4.0,0.629865,1,0,0.565963,0,0.24024,0.857077,1,21,0
AU029949,A048,M10,F47,RL1111,1,2021-09-24,False,4.0,0.716186,0,1,0.91131,0,0.84118,0.711265,1,8,1
AU029950,A048,M10,F48,RL1135,1,2023-05-06,False,4.0,0.733643,0,1,0.890559,0,0.358597,0.698271,1,3,0
AU029951,A048,M10,F49,RL1159,1,2022-12-25,False,4.0,0.464307,1,0,0.509313,0,0.495587,0.620738,1,29,0
AU029952,A048,M10,F01,RL0008,1,2021-04-26,False,4.0,0.772333,0,0,0.789382,0,0.23843,0.777235,0,3,1
AU029953,A048,M10,F02,RL0032,1,2025-06-05,False,4.0,0.831596,1,1,0.66153,1,0.354264,0.777342,0,26,1
AU029954,A048,M10,F03,RL0056,1,2022-08-19,False,4.0,0.621183,1,0,0.882761,1,0.716516,0.736778,1,12,1
AU029955,A048,M10,F04,RL0080,1,2023-10-18,False,4.0,0.271268,0,0,0.255589,0,0.705214,0.574503,0,7,0
AU029956,A048,M10,F05,RL0104,1,2025-03-02,False,4.0,0.794559,1,0,0.77729,0,0.81087,0.916107,0,6,1
AU029957,A048,M10,F06,RL0128,1,2022-09-23,False,4.0,0.420811,0,0,0.649845,0,0.339854,0.82515,0,10,0
AU029958,A048,M10,F07,RL0152,1,2023-04-08,False,4.0,0.52538,0,0,0.740196,0,0.718392,0.904305,1,8,0
AU029959,A048,M10,F08,RL0176,1,2021-01-26,False,4.0,0.77883,1,1,0.81082,0,0.148761,0.795589,1,19,1
AU029960,A048,M10,F09,RL0200,1,2023-10-18,False,4.0,1.0,0,1,0.383311,0,0.561975,0.722462,0,19,1
AU029961,A048,M10,F10,RL0224,1,2024-11-09,False,4.0,0.480124,0,1,0.392249,1,0.878317,0.657083,1,17,0
AU029962,A048,M10,F11,RL0248,1,2021-11-24,False,4.0,0.607539,0,1,0.822261,0,0.48392,0.675107,1,5,0
AU029963,A048,M10,F12,RL0272,1,2024-07-21,False,4.0,0.365272,0,1,0.592917,0,0.801321,0.738074,1,26,0
AU029964,A048,M10,F13,RL0296,1,2022-03-31,False,4.0,0.969637,1,0,0.465709,0,0.315864,0.592897,0,18,1
AU029965,A048,M10,F14,RL0320,1,2023-09-04,False,4.0,0.825071,0,0,0.258737,0,0.697299,0.950165,0,10,0
AU029966,A048,M10,F15,RL0344,1,2024-01-05,False,4.0,0.53025,1,1,0.630433,0,0.524268,0.853735,1,20,0
