original_index,synthetic_collection_date
32211,2017-02-26
32213,2017-07-10
32214,2017-04-04
32215,2017-05-25
32216,2021-09-07
32218,2023-10-11
32219,2024-01-18
32220,2020-06-26
32223,2017-12-20
32224,2016-05-27
32225,2016-02-03
32226,2024-07-28
32227,2017-11-05
32230,2022-02-12
32232,2016-07-17
32233,2024-08-16
32234,2015-09-05
32235,2016-09-08
32236,2019-01-19
32237,2022-09-27
32238,2024-03-14
32239,2015-08-19
32243,2017-02-24
32245,2020-08-21
32247,2021-09-23
32248,2024-01-02
32249,2022-08-07
32250,2018-10-28
32251,2018-10-02
32252,2020-12-18
32254,2018-01-08
32255,2017-09-01
32256,2022-05-19
32258,2024-01-09
32259,2017-10-17
32260,2023-11-08
32261,2025-11-25
32262,2017-11-13
32263,2017-01-14
32264,2023-05-07
32265,2015-10-28
32266,2022-12-15
32267,2018-10-22
32268,2021-05-22
32269,2020-11-10
32270,2024-02-16
32271,2019-06-29
32272,2019-08-26
32273,2020-11-03
32275,2016-02-12
32277,2019-01-13
32278,2023-08-10
32279,2016-09-11
32281,2025-12-06
32283,2019-07-14
32284,2023-10-27
32285,2021-05-08
32286,2018-03-11
32288,2021-12-30
32289,2019-03-18
32290,2019-12-16
32291,2015-03-28
32292,2018-01-01
32293,2023-05-15
32296,2022-12-31
32297,2020-05-21
32300,2017-08-18
32301,2016-10-29
32302,2018-04-07
32303,2022-10-25
32305,2018-05-09
32306,2025-01-13
32308,2016-06-04
32309,2023-03-12
32310,2021-10-18
32312,2021-09-24
32313,2022-01-03
32314,2025-11-02
32315,2019-02-19
32317,2018-01-05
32318,2018-07-05
32319,2019-01-15
32320,2016-12-09
32321,2015-05-23
32322,2018-11-17
32323,2021-09-07
32324,2015-03-16
32325,2020-11-03
32326,2015-06-17
32327,2018-04-07
32329,2019-04-09
32330,2025-11-27
32332,2025-04-18
32333,2025-08-18
32334,2019-06-24
32336,2017-06-09
32337,2022-04-04
32338,2019-12-07
32339,2023-05-24
32340,2019-03-10
32341,2024-10-22
32342,2020-07-14
32343,2020-07-18
32344,2017-07-02
32346,2022-04-11
32347,2020-10-21
32348,2018-06-01
32349,2018-05-16
32350,2019-06-30
32351,2022-04-21
32352,2021-11-19
32353,2021-10-11
32356,2020-06-26
32358,2025-08-22
32360,2020-06-11
32363,2024-09-23
32364,2017-04-09
32368,2025-10-16
32369,2015-05-16
32370,2016-06-02
32371,2019-06-26
32372,2022-01-23
32373,2022-07-31
32374,2015-05-08
32375,2024-01-27
32376,2020-11-21
32378,2022-05-24
32379,2023-09-10
32380,2017-06-14
32381,2020-05-25
32382,2025-11-21
32383,2024-05-31
32385,2016-08-13
32387,2015-11-01
32388,2021-03-21
32390,2019-10-26
32392,2019-02-07
32393,2024-11-27
32394,2017-05-16
32395,2022-12-06
32397,2025-03-07
32399,2016-12-31
32400,2018-09-04
32401,2022-01-03
32402,2021-11-12
32403,2015-05-08
32404,2025-11-10
32405,2020-12-02
32406,2022-10-17
32407,2018-08-27
32408,2016-12-26
32410,2016-07-18
32411,2025-03-11
32415,2024-08-22
32416,2019-07-30
32417,2023-09-25
32418,2020-01-03
32419,2017-12-20
32420,2015-11-19
32421,2025-05-12
32423,2023-09-06
32425,2022-05-22
32426,2023-12-11
32427,2017-02-14
32428,2023-06-20
32429,2023-07-18
32430,2025-07-10
32431,2020-10-10
32433,2015-09-04
32435,2022-06-06
32437,2025-07-24
32438,2023-07-30
32439,2016-02-12
32440,2020-04-08
32442,2015-12-24
32443,2023-03-22
32444,2024-06-12
32446,2024-07-31
32447,2016-08-17
32448,2020-11-14
32449,2021-07-05
32451,2025-09-16
32452,2024-10-03
32453,2022-01-16
32455,2021-11-29
32456,2024-06-05
32459,2024-12-11
32460,2023-06-25
32462,2016-04-15
32464,2020-11-23
32465,2018-08-30
32466,2018-05-03
32467,2020-09-21
32468,2016-12-09
32473,2021-08-06
32474,2018-12-19
32475,2018-08-29
32476,2020-02-15
32477,2021-05-12
32478,2018-11-29
32480,2021-03-01
32481,2018-07-09
32482,2018-05-02
32483,2018-12-18
32484,2021-04-18
32486,2021-09-29
32487,2015-07-04
32489,2024-02-13
32491,2024-10-16
32492,2022-11-03
32494,2024-04-27
32495,2023-02-21
32496,2016-10-01
32497,2025-08-05
32498,2022-03-15
32500,2016-02-05
32501,2020-09-25
32503,2022-09-07
32504,2021-12-03
32505,2019-05-25
32506,2023-09-30
32507,2019-07-29
32508,2023-04-11
32509,2023-08-15
32510,2015-08-25
32511,2021-11-07
32512,2018-10-30
32513,2016-12-27
32514,2023-07-15
32517,2015-03-04
32518,2020-04-03
32519,2024-05-12
32520,2024-02-23
32521,2019-04-22
32522,2021-02-08
32523,2020-01-21
32525,2015-02-03
32527,2024-09-09
32528,2015-07-01
32529,2021-02-06
32530,2017-04-07
32532,2023-04-22
32533,2025-11-29
32534,2024-11-14
32536,2018-09-19
32537,2023-12-16
32538,2015-11-04
32539,2025-07-11
32540,2023-05-21
32541,2025-07-10
32542,2017-08-11
32544,2017-02-05
32546,2017-06-12
32547,2019-08-23
32548,2016-11-22
32550,2017-06-24
32551,2020-12-24
32552,2025-02-06
32554,2019-09-14
32556,2023-02-18
32558,2025-03-16
32563,2025-11-10
32564,2019-02-15
32565,2023-05-29
32566,2015-07-12
32569,2016-09-15
32570,2020-02-17
32571,2021-02-19
32572,2025-09-30
32573,2023-01-14
32575,2015-02-08
32576,2022-07-03
32577,2020-10-17
32579,2021-01-18
32581,2022-03-01
32582,2017-06-28
32584,2016-04-17
32586,2025-11-26
32588,2024-08-01
32590,2017-02-01
32591,2015-05-26
32592,2022-10-26
32597,2018-07-28
32600,2022-11-11
32601,2024-09-26
32602,2025-03-22
32604,2017-10-13
32605,2025-05-25
32606,2024-03-23
32607,2015-03-09
32609,2020-03-27
32610,2020-08-15
32611,2017-12-05
32613,2017-01-19
32619,2025-10-29
32620,2017-02-28
32622,2017-08-21
32623,2023-06-17
32624,2023-12-02
32625,2020-10-03
32627,2024-06-11
32628,2017-07-11
32629,2024-03-08
32630,2025-12-22
32631,2022-04-24
32632,2017-06-20
32633,2019-06-28
32635,2020-02-03
32636,2021-04-21
32639,2020-12-01
32640,2024-05-03
32642,2018-11-29
32643,2025-10-15
32644,2020-12-28
32647,2021-09-18
32650,2017-10-17
32651,2015-11-13
32652,2018-07-24
32653,2019-06-20
32654,2025-09-16
32655,2016-02-21
32657,2017-06-15
32658,2025-11-17
32659,2019-12-09
32660,2019-08-18
32662,2022-04-01
32664,2024-10-22
32666,2022-09-16
32667,2022-11-04
32668,2018-08-30
32670,2025-05-02
32671,2016-04-14
32672,2022-06-05
32673,2020-03-01
32674,2023-05-28
32675,2021-01-24
32677,2015-09-11
32678,2021-11-18
32679,2017-09-27
32682,2017-10-21
32684,2023-08-09
32685,2023-01-15
32686,2025-11-29
32687,2021-08-20
32688,2022-04-20
32689,2015-12-03
32690,2020-07-09
32692,2021-03-15
32693,2018-02-28
32694,2024-09-02
32695,2016-11-04
32696,2025-06-05
32698,2022-10-27
32701,2024-12-01
32704,2024-04-26
32705,2015-02-23
32706,2016-05-25
32709,2017-08-05
32710,2023-10-10
32711,2019-04-03
32712,2024-02-28
32715,2020-11-03
32717,2022-04-07
32718,2024-09-26
32719,2018-09-24
32720,2017-08-12
32722,2020-02-20
32725,2020-06-08
32726,2024-07-07
32727,2018-10-02
32728,2023-06-19
32730,2024-05-26
32731,2017-12-07
32732,2019-01-07
32733,2019-03-04
32734,2017-07-15
32735,2018-09-12
32737,2020-07-28
32738,2024-01-19
32739,2017-05-08
32740,2017-06-01
32742,2020-06-29
32743,2015-11-03
32744,2024-07-04
32746,2015-07-27
32747,2017-10-27
32748,2018-07-27
32752,2016-02-19
32753,2021-04-11
32754,2016-08-26
32755,2019-01-07
32758,2023-05-25
32759,2015-07-01
32760,2025-07-08
32763,2015-02-04
32764,2016-06-09
32765,2018-12-05
32766,2025-09-20
32767,2017-12-16
32768,2019-04-02
32769,2015-08-04
32770,2022-09-20
32771,2023-02-08
32772,2021-11-30
32773,2019-05-22
32774,2025-04-07
32775,2022-02-02
32776,2020-12-14
32777,2024-05-31
32778,2025-05-31
32779,2022-05-24
32781,2025-09-19
32782,2019-11-03
32783,2023-02-22
32784,2019-05-24
32785,2019-03-26
32786,2018-07-09
32789,2019-04-22
32791,2016-11-18
32792,2017-09-23
32794,2022-03-17
32797,2025-04-01
32798,2024-09-17
32799,2020-08-10
32800,2023-02-10
32801,2023-07-21
32802,2018-11-25
32803,2023-04-30
32804,2019-12-10
32805,2019-12-06
32806,2015-05-20
32808,2018-07-10
32812,2018-02-06
32814,2016-07-17
32815,2016-08-15
32817,2021-01-16
32819,2018-06-02
32821,2025-12-31
32822,2023-12-16
32823,2023-10-22
32824,2015-11-24
32826,2017-06-21
32828,2025-06-27
32830,2015-09-08
32831,2023-02-09
32833,2018-07-11
32835,2024-02-15
32836,2020-03-11
32837,2020-08-31
32838,2021-07-26
32839,2020-12-11
32841,2016-07-20
32843,2015-01-16
32844,2023-04-09
32845,2024-07-16
32847,2020-08-20
32849,2021-07-13
32850,2015-03-14
32853,2015-08-28
32854,2025-05-03
32855,2022-11-09
32856,2023-12-25
32857,2020-08-14
32858,2020-01-01
32859,2016-09-03
32860,2020-08-25
32862,2023-11-30
32863,2019-07-19
32864,2023-10-31
32866,2025-04-03
32868,2019-02-16
32869,2024-02-09
32870,2019-06-12
32871,2019-10-07
32872,2020-12-29
32874,2019-06-25
32875,2020-12-08
32876,2022-12-01
32877,2017-01-04
32878,2020-08-15
32879,2015-07-23
32880,2019-03-08
32881,2023-07-15
32882,2015-04-26
32883,2022-03-18
32885,2021-12-23
32886,2020-09-13
32888,2024-10-28
32889,2019-11-12
32890,2023-04-26
32892,2023-03-21
32893,2022-08-01
32894,2016-11-18
32896,2025-09-19
32897,2015-03-24
32899,2021-08-17
32901,2025-06-01
32908,2022-03-23
32909,2015-05-31
32910,2016-10-30
32911,2025-04-18
32912,2017-03-26
32913,2025-02-11
32919,2024-04-28
32920,2020-11-13
32921,2019-08-07
32922,2015-10-04
32923,2025-07-07
32925,2016-12-01
32927,2024-03-02
32928,2017-03-01
32929,2021-06-07
32930,2019-04-26
32931,2017-06-22
32933,2020-11-22
32934,2017-03-30
32936,2025-04-10
32938,2024-06-15
32941,2023-08-08
32942,2016-01-25
32943,2018-01-08
32944,2017-10-14
32947,2019-04-02
32948,2020-01-09
32949,2015-10-12
32950,2022-12-08
32952,2020-08-04
32953,2022-06-25
32955,2022-12-29
32956,2025-08-11
32957,2022-12-18
32958,2018-08-08
32959,2023-04-02
32961,2017-03-17
32962,2015-01-10
32963,2016-09-29
32967,2016-04-17
32968,2025-08-28
32969,2015-11-16
32971,2020-06-28
32972,2016-02-17
32975,2021-08-30
32976,2018-02-26
32978,2024-07-29
32979,2017-12-05
32980,2023-04-05
32981,2019-03-07
32983,2020-05-27
32985,2025-11-07
32986,2024-10-10
32987,2024-10-20
32989,2022-08-30
32991,2018-07-07
32992,2021-09-09
32993,2019-08-08
32994,2015-03-10
32995,2015-03-19
32996,2019-10-17
32997,2022-03-27
32999,2016-12-27
33002,2021-02-08
33003,2016-04-17
33005,2019-12-31
33006,2021-05-16
33007,2023-07-30
33008,2016-04-09
33009,2024-03-29
33010,2019-12-05
33012,2019-11-27
33014,2024-06-29
33015,2016-08-10
33017,2020-03-15
33018,2024-12-08
33019,2015-12-17
33020,2016-04-10
33021,2017-12-11
33023,2025-09-30
33024,2024-11-28
33025,2015-03-30
33026,2024-12-07
33028,2025-03-20
33030,2022-05-14
33032,2021-10-17
33033,2019-12-10
33035,2015-12-27
33036,2023-09-27
33037,2015-03-16
33038,2015-01-02
33039,2025-01-11
33040,2017-07-25
33042,2025-01-15
33043,2017-12-17
33044,2016-12-09
33045,2015-07-18
33046,2016-02-03
33047,2025-11-04
33048,2018-05-26
33049,2019-07-31
33051,2020-08-28
33052,2015-09-20
33053,2019-10-18
33054,2016-05-27
33055,2022-10-06
33056,2022-06-01
33057,2024-03-18
33058,2019-01-17
33060,2021-11-25
33061,2017-11-12
33062,2025-01-12
33063,2024-08-20
33064,2023-01-25
33066,2016-11-03
33067,2024-05-27
33068,2020-11-18
33069,2019-05-11
33070,2024-09-28
33071,2022-02-12
33074,2021-07-22
33076,2017-08-18
33077,2018-04-04
33079,2017-02-23
33080,2021-01-28
33081,2023-11-17
33082,2022-02-03
33083,2023-05-19
33084,2016-01-02
33085,2023-08-16
33086,2015-10-13
33087,2017-08-27
33088,2019-07-01
33089,2022-05-27
33091,2020-06-20
33092,2016-08-26
33093,2018-08-04
33094,2016-12-29
33095,2015-09-14
33096,2022-10-02
33098,2023-04-20
33100,2020-12-11
33102,2022-05-31
33103,2025-03-21
33104,2019-08-02
33105,2023-03-05
33106,2015-03-01
33110,2017-04-09
33111,2021-07-29
33112,2017-02-03
33114,2018-04-13
33116,2019-04-03
33117,2019-08-26
33119,2018-01-18
33120,2022-04-19
33122,2016-12-26
33123,2019-10-22
33124,2025-01-07
33125,2022-04-19
33127,2017-08-01
33128,2018-01-23
33131,2023-05-04
33132,2015-12-19
33133,2020-12-31
33134,2021-07-16
33137,2021-01-28
33138,2024-03-27
33139,2021-07-31
33140,2022-05-22
33141,2018-05-06
33142,2021-11-24
33144,2016-10-06
33145,2021-11-29
33146,2025-10-19
33147,2017-06-03
33148,2017-03-10
33149,2022-03-27
33153,2018-03-07
33154,2015-02-13
33156,2019-03-10
33160,2015-08-06
33162,2015-12-27
33163,2017-01-14
33164,2017-05-31
33166,2022-05-28
33168,2015-06-25
33170,2018-04-11
33171,2018-11-01
33172,2024-08-28
33173,2024-04-10
33174,2018-12-11
33175,2025-07-20
33176,2024-03-30
33177,2021-01-05
33179,2020-05-12
33180,2022-05-18
33181,2016-01-04
33183,2021-07-21
33184,2022-12-07
33185,2019-10-18
33186,2021-04-07
33187,2018-11-13
33189,2016-04-13
33191,2019-03-15
33192,2020-09-22
33193,2025-03-16
33194,2022-01-12
33195,2023-10-15
33196,2021-07-04
33197,2016-06-25
33198,2019-08-29
33201,2018-04-10
33202,2022-12-20
33203,2025-02-15
33204,2021-07-09
33205,2018-04-28
33206,2024-08-14
33208,2022-12-16
33210,2023-08-17
33211,2023-08-04
33212,2022-06-27
33213,2021-08-15
33215,2022-10-06
33216,2016-08-05
33217,2015-07-22
33218,2022-09-21
33219,2015-08-06
33220,2019-06-03
33222,2015-08-13
33224,2022-12-07
33225,2015-05-24
33226,2021-04-24
33227,2016-10-26
33228,2019-07-31
33229,2022-01-26
33231,2022-07-10
33232,2021-06-01
33233,2023-09-02
33235,2016-08-26
33237,2021-07-18
33238,2022-10-05
33239,2015-02-09
33242,2024-05-04
33248,2021-11-09
33249,2020-01-24
33250,2024-05-09
33251,2025-09-03
33252,2017-07-02
33253,2018-06-07
33254,2023-01-06
33257,2021-10-14
33258,2024-12-14
33259,2019-12-05
33260,2020-01-18
33262,2015-07-31
33263,2023-06-29
33267,2018-12-20
33268,2016-01-01
33270,2024-12-15
33274,2024-10-11
33275,2015-01-26
33276,2023-01-03
33278,2023-12-14
33279,2024-11-27
33280,2019-05-08
33281,2016-03-16
33282,2016-09-12
33284,2025-08-12
33285,2022-01-09
33288,2024-04-06
33289,2024-07-07
33291,2015-07-04
33292,2020-06-17
33293,2019-11-13
33294,2016-08-04
33296,2022-06-09
33297,2019-08-21
33298,2015-12-25
33299,2025-10-08
33300,2019-08-23
33301,2020-04-11
33303,2023-06-30
33304,2015-08-20
33305,2024-03-18
33306,2025-09-09
33307,2024-10-28
33309,2016-06-04
33311,2019-11-12
33313,2023-02-21
33314,2019-03-29
33316,2021-12-22
33318,2025-04-02
33320,2021-10-12
33321,2015-10-24
33323,2019-11-18
33324,2022-11-16
33325,2024-12-12
33326,2020-12-08
33327,2015-08-12
33328,2025-02-28
33330,2017-08-31
33331,2015-03-12
33332,2018-01-14
33334,2020-05-04
33336,2016-02-17
33338,2015-02-20
33339,2025-05-29
33340,2020-08-24
33341,2023-06-03
33343,2016-05-08
33344,2021-01-02
33347,2015-07-22
33349,2018-05-19
33351,2020-06-24
33352,2017-04-24
33353,2021-12-27
33357,2024-10-13
33358,2018-07-28
33360,2022-02-12
33361,2022-10-07
33362,2017-10-07
33364,2022-07-07
33365,2016-02-10
33366,2017-04-01
33367,2021-04-20
33368,2016-10-01
33369,2022-10-07
33370,2024-10-23
33371,2018-01-19
33372,2022-02-16
33374,2019-11-26
33375,2022-03-28
33377,2023-05-26
33378,2024-10-29
33379,2015-03-21
33380,2023-06-16
33382,2016-02-02
33383,2025-12-27
33384,2022-01-11
33385,2025-09-22
33386,2023-03-20
33387,2023-06-17
33389,2024-10-31
33390,2024-06-09
33391,2017-10-02
33392,2020-08-14
33394,2019-02-09
33395,2024-07-03
33398,2017-10-25
33399,2022-01-27
33400,2015-07-02
33402,2019-02-16
33407,2023-07-10
33408,2024-07-08
33410,2019-12-08
33411,2018-08-20
33412,2018-11-16
33415,2017-02-23
33418,2015-09-25
33420,2020-03-19
33421,2022-05-24
33423,2016-06-25
33424,2019-10-04
33426,2021-09-25
33427,2024-01-19
33428,2023-09-19
33429,2022-07-22
33430,2021-02-12
33431,2023-07-29
33432,2015-09-15
33435,2024-12-11
33437,2021-11-21
33438,2022-02-04
33439,2025-05-21
33441,2023-04-08
33442,2020-07-26
33443,2023-03-06
33444,2020-11-03
33446,2015-01-30
33448,2021-09-03
33450,2022-08-31
33452,2023-07-31
33456,2021-03-02
33457,2017-04-22
33458,2021-09-15
33459,2021-04-11
33460,2017-11-10
33461,2020-11-19
33462,2017-06-27
33463,2019-12-09
33464,2020-11-06
33466,2019-01-09
33467,2019-12-16
33468,2025-07-30
33469,2019-12-25
33470,2017-12-17
33472,2022-02-15
33477,2024-12-26
33478,2019-06-29
33481,2022-03-10
33484,2025-12-23
33486,2016-02-23
33488,2022-06-14
33489,2023-09-10
33490,2023-06-10
33491,2019-08-25
33492,2022-04-12
33493,2017-07-04
33495,2025-09-11
33496,2022-12-01
33497,2018-08-14
33498,2020-10-31
33499,2024-07-09
33500,2018-02-27
33503,2018-10-29
33504,2025-08-31
33505,2017-11-06
33506,2025-09-01
33507,2018-07-28
33508,2024-04-04
33509,2019-11-21
33510,2024-07-16
33511,2024-12-31
33512,2024-01-23
33513,2016-11-30
33516,2023-06-28
33517,2016-05-28
33518,2018-05-21
33522,2021-02-16
33523,2025-02-02
33524,2020-12-11
33529,2017-05-09
33532,2019-07-28
33533,2016-09-16
33535,2018-06-03
33536,2016-04-02
33537,2015-12-26
33540,2015-11-17
33541,2022-06-18
33543,2025-01-06
33545,2017-12-18
33546,2022-04-28
33547,2015-08-18
33548,2016-05-15
33549,2025-09-15
33551,2016-05-19
33552,2022-12-20
33553,2020-07-21
33554,2019-11-11
33555,2016-12-03
33556,2019-02-02
33557,2017-12-16
33558,2021-04-27
33560,2020-07-20
33562,2019-11-25
33563,2022-06-06
33564,2024-07-17
33565,2021-07-13
33566,2015-01-17
33567,2019-07-28
33569,2020-12-31
33570,2017-07-24
33571,2022-10-31
33572,2025-08-23
33574,2025-02-23
33575,2025-12-27
33576,2024-04-10
33578,2018-05-27
33579,2019-10-10
33581,2023-11-13
33583,2016-12-29
33584,2017-02-11
33585,2021-06-29
33587,2015-07-26
33590,2016-07-17
33591,2020-07-22
33592,2024-03-22
33594,2023-03-13
33596,2019-06-13
33598,2016-02-02
33599,2021-07-14
33601,2024-07-16
33602,2017-09-15
33604,2017-10-30
33605,2019-07-24
33606,2020-08-29
33607,2021-12-27
33608,2016-10-27
33609,2021-07-24
33611,2023-01-02
33612,2025-12-16
33613,2023-11-08
33614,2015-12-26
33617,2020-05-29
33619,2021-09-18
33620,2015-01-01
33621,2019-11-08
33622,2016-10-19
33623,2020-12-20
33624,2015-05-12
33625,2020-06-10
33628,2025-03-06
33629,2024-09-27
33630,2017-06-29
33631,2023-12-03
33632,2016-10-10
33633,2023-03-28
33635,2015-01-03
33636,2024-02-27
33638,2024-04-25
33639,2020-11-28
33640,2017-06-29
33641,2018-05-23
33642,2024-05-02
33643,2025-03-07
33644,2023-02-14
33645,2023-08-14
33648,2025-03-08
33649,2019-04-07
33651,2025-08-22
33653,2015-11-20
33654,2024-09-04
33655,2022-04-07
33656,2018-04-20
33657,2020-09-07
33658,2016-03-05
33660,2024-04-26
33661,2024-03-18
33662,2024-01-22
33664,2022-09-07
33665,2016-05-11
33666,2020-01-07
33667,2025-08-27
33669,2023-04-26
33670,2023-11-10
33673,2021-09-27
33674,2025-07-19
33676,2023-01-25
33677,2022-03-27
33678,2017-05-07
33679,2015-06-08
33682,2021-06-17
33684,2025-06-29
33685,2015-12-18
33687,2018-11-15
33690,2023-08-30
33691,2021-08-18
33693,2016-03-25
33694,2016-04-22
33695,2020-08-11
33696,2025-10-26
33698,2025-02-16
33699,2018-06-01
33704,2025-10-11
33705,2024-08-02
33706,2021-11-05
33707,2017-02-20
33708,2020-03-19
33710,2015-12-03
33711,2016-09-12
33712,2015-03-25
33713,2016-09-10
33714,2019-10-01
33716,2023-08-26
33717,2025-04-03
33724,2016-09-09
33727,2016-09-27
33728,2023-07-03
33729,2016-10-18
33730,2016-03-30
33731,2017-11-26
33732,2024-01-14
33733,2023-06-11
33735,2017-12-28
33736,2021-02-02
33737,2017-08-01
33738,2018-11-20
33739,2018-01-03
33740,2025-02-27
33741,2018-08-12
33742,2020-05-13
33743,2024-05-03
33744,2022-10-25
33745,2023-11-19
33746,2018-05-10
33750,2023-03-06
33751,2020-06-01
33754,2019-04-08
33759,2016-11-10
33760,2018-02-07
33761,2017-09-24
33762,2024-08-28
33763,2020-01-26
33765,2024-02-07
33766,2024-03-11
33767,2022-11-27
33768,2024-02-18
33769,2022-08-24
33770,2017-09-27
33771,2023-07-18
33772,2019-01-25
33774,2015-07-20
33776,2017-10-02
33777,2018-01-25
33778,2018-11-02
33779,2018-05-20
33780,2019-10-06
33781,2025-02-28
33782,2020-07-26
33785,2015-08-26
33786,2017-01-29
33787,2019-06-18
33789,2015-12-21
33791,2023-01-09
33793,2021-06-29
33794,2021-10-29
33798,2024-09-24
33799,2019-08-23
33800,2017-03-09
33801,2015-01-10
33802,2020-03-21
33803,2022-01-09
33804,2018-08-27
33805,2019-02-27
33806,2025-03-11
33807,2019-11-04
33808,2015-06-06
33809,2017-04-30
33810,2023-06-26
33811,2016-07-30
33812,2018-07-01
33813,2022-08-12
33815,2020-07-02
33817,2017-02-19
33818,2024-03-19
33820,2019-09-17
33821,2024-10-02
33823,2018-05-24
33824,2017-08-21
33825,2020-04-12
33828,2024-02-21
33829,2018-01-07
33831,2019-07-01
33832,2017-01-31
33833,2025-07-24
33835,2020-06-13
33836,2021-02-26
33837,2016-11-26
33838,2024-06-16
33839,2020-06-12
33840,2016-04-08
33841,2021-09-27
33842,2018-07-08
33844,2020-08-12
33845,2016-04-09
33846,2020-08-17
33847,2018-09-25
33848,2024-03-11
33849,2015-10-20
33850,2023-05-14
33851,2015-11-08
33852,2024-02-13
33853,2024-02-04
33854,2024-03-31
33855,2017-02-17
33856,2024-02-09
33857,2023-03-19
33858,2016-11-08
33859,2021-08-14
33860,2021-05-11
33863,2018-07-01
33866,2017-05-09
33867,2016-08-31
33868,2024-07-19
33871,2025-03-23
33872,2018-09-11
33873,2023-02-08
33874,2018-05-28
33875,2015-03-16
33876,2020-04-26
33878,2015-03-04
33880,2018-12-04
33881,2018-03-06
33882,2020-03-02
33883,2024-01-01
33884,2019-11-10
33886,2018-01-15
33887,2025-08-11
33889,2018-11-17
33891,2019-09-04
33892,2021-01-25
33894,2018-08-06
33896,2018-07-10
33897,2023-01-04
33898,2020-01-30
33899,2017-04-09
33901,2018-09-14
33902,2017-05-16
33903,2025-02-13
33904,2016-06-18
33906,2016-12-16
33908,2021-05-17
33909,2016-12-25
33912,2021-08-04
33914,2025-02-07
33915,2015-02-16
33917,2015-04-11
33918,2017-03-03
33919,2017-10-24
33920,2017-10-20
33922,2021-05-03
33923,2024-11-27
33924,2024-07-28
33926,2015-08-13
33927,2023-08-24
33929,2024-12-31
33931,2021-04-05
33932,2024-03-28
33933,2025-12-14
33935,2015-04-07
33936,2021-02-04
33938,2020-11-02
33939,2019-01-30
33943,2015-12-19
33948,2019-03-19
33950,2022-08-30
33951,2018-03-12
33952,2018-01-29
33954,2025-11-26
33957,2015-07-30
33958,2018-03-25
33959,2021-11-14
33960,2017-07-15
33962,2019-12-05
33963,2016-09-08
33964,2024-08-23
33965,2024-10-20
33966,2024-10-19
33967,2018-10-11
33968,2020-07-11
33969,2022-08-16
33971,2025-05-21
33973,2017-02-28
33974,2020-11-27
33975,2020-08-25
33976,2017-04-18
33977,2025-05-14
33978,2022-08-13
33980,2021-02-21
33981,2025-05-18
33982,2016-02-24
33984,2022-04-01
33985,2023-04-24
