original_index,scenario,reference_model,comparison_role,true_membership,model_loss,model_confidence,attack_score
4401,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0018119812,0.99818987,0.5048913
42104,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.671463,0.51096046,0.4922453
2767,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.045238495,0.95576954,0.50433713
13514,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013226986,0.9868603,0.50174785
30229,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.003809452,0.9961977,0.505028
20924,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.004093647,0.99591494,0.50204945
22481,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.62891334,0.5331709,0.49804798
21401,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.4293019,0.23947608,0.4821264
45611,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.008291721,0.99174243,0.5047879
2698,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.13765395,0.8714001,0.5011549
6974,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.4119087,0.24367774,0.49334317
4489,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.7585376,0.46835083,0.49726906
24301,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0014491081,0.99855214,0.50506735
32121,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.03550005,0.96512264,0.501614
32160,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.37821436,0.6850836,0.49954355
20931,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0077643394,0.9922658,0.5020249
42503,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.82860357,0.43665862,0.49684808
27538,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.42530262,0.65357196,0.4973754
20842,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.02158928,0.9786421,0.5045758
39758,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0033221245,0.9966834,0.50205463
17864,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.4192043,0.6575698,0.49930823
12308,s1_random_5_percent,baseline_original_model,non_member_test_record,0,4.673004e-05,0.9999537,0.50491947
3352,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.0747454,0.12558839,0.48818207
48685,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.009114742,0.9909265,0.5060497
256,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.82296187,0.4391291,0.49656457
29867,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0001077652,0.99989223,0.5062374
22059,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00011730194,0.99988306,0.5050895
7839,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.46724164,0.62672865,0.49746647
19950,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.46888763,0.62569785,0.49893618
31635,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0011329651,0.99886775,0.5018205
13373,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.006459713,0.993561,0.5020336
7143,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00083732605,0.999163,0.50490683
45531,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09319615,0.9110148,0.5014527
43485,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0041770935,0.99583155,0.5061526
12774,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0048270226,0.9951845,0.50179833
12020,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0022621155,0.9977405,0.5018137
3664,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.07189846,0.93062526,0.50389254
43857,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0038080215,0.9961994,0.50616026
24268,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00848341,0.9915524,0.5047849
36657,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.26339108,0.7684413,0.50024456
6066,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.011141777,0.9889201,0.50176036
36102,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.075496435,0.92728305,0.50137365
30614,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0011873245,0.99881345,0.5050717
42264,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0017566681,0.99824506,0.5050622
14037,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.018724203,0.9814501,0.5017148
40749,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.007449627,0.99257797,0.5060844
17772,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013360977,0.9867281,0.5019874
11475,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.13533032,0.8734273,0.50276136
42670,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.010678291,0.9893787,0.50176316
976,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0022559166,0.9977467,0.50181377
19323,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09507346,0.90930617,0.5035061
22269,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.051192522,0.9500957,0.5041036
42102,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0007238388,0.99927646,0.501823
10124,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.49370763,0.6103592,0.49685815
13765,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.32431334,0.72302365,0.4996831
34483,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0550282,0.94645846,0.50509286
17582,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0003695488,0.99963045,0.50508535
1855,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09085965,0.9131459,0.5034708
26316,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.265823,0.2820071,0.48398694
21746,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5489974,0.5775285,0.49852824
24635,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.063289165,0.93867207,0.501447
36574,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0030670166,0.9969377,0.5061757
36400,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.87542516,0.4166848,0.49621326
13788,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.30449665,0.7374946,0.5000373
5322,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.64527154,0.5245201,0.49279103
25170,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.016485214,0.9836498,0.5058961
31640,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.46825844,0.62609166,0.49894044
40764,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5448431,0.57993275,0.49842745
20135,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20904684,0.81135714,0.50057113
30414,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.012176037,0.98789793,0.5059859
28739,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.04847908,0.95267737,0.501536
1244,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013936043,0.98616046,0.5019835
9424,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.0980835e-05,0.9999787,0.5062392
47690,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6359454,0.5294347,0.4929854
45623,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0001335144,0.9998665,0.50623685
23128,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.48668116,0.614663,0.49697536
7511,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0023469925,0.9976559,0.5050524
28428,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0002117157,0.9997882,0.50182605
40106,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10247946,0.90259683,0.50139046
15127,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.531119,0.58794665,0.49863568
27371,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8285235,0.4366936,0.49127522
30977,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.023275375,0.9769934,0.50168747
21495,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.090185404,0.9137617,0.50147283
33494,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.14876068,0.86177534,0.5031393
33753,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.040168285,0.9606276,0.5054025
40263,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.4708776,0.22972375,0.48057154
22571,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.01898241,0.9811966,0.5017133
16126,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.029372454,0.9710548,0.5044517
46032,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.22464418,0.79880047,0.5013453
35397,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9593713,0.140947,0.4654559
31288,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.14965224,0.8610073,0.50253296
4226,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.13130105,0.87695366,0.5010383
34381,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24404085,0.7834556,0.5011534
35495,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.33584797,0.71473175,0.4992399
24,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5423094,0.5814041,0.49626902
6473,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00024032593,0.9997597,0.5050875
45152,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0004992485,0.999501,0.5020735
21332,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.14109617,0.86840576,0.50329906
7047,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.52198505,0.5933415,0.49638662
34489,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0008840561,0.99911624,0.50207096
43920,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.27762797,0.7575786,0.5004914
22945,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09122077,0.91281617,0.5035704
27964,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.16878963,0.8446866,0.500813
40077,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.68667716,0.5032455,0.49364027
22364,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00093984604,0.9990605,0.5050759
5960,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3398121,0.71190417,0.49949935
13060,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.038000345,0.96271265,0.50182235
13689,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.3158338,0.26825058,0.48315385
47066,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.009838581,0.99020976,0.50476325
17307,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09099126,0.91302556,0.5035742
18868,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8451061,0.42951173,0.49641627
14452,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.14111543,0.8683891,0.5027383
21124,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.60186815,0.5477873,0.49369553
9120,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.30390412,0.7379316,0.49990568
27109,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.056363583,0.9451954,0.50415164
16761,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5603867,0.5709882,0.49456
17064,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5964341,0.55077213,0.4954056
13715,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2363267,0.29044917,0.48520163
47975,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6705464,0.5114291,0.49422342
9142,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0011143684,0.99888617,0.5018206
41450,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00019454956,0.99980557,0.5049171
24049,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.024463892,0.97583306,0.5016803
14991,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.34009928,0.7116996,0.49915123
9740,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08394657,0.9194804,0.50449014
27330,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.56814337,0.56657636,0.49561682
25275,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.282948,0.10198311,0.4587504
23182,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.6709505,0.18806821,0.49088556
13744,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9605008,0.1407879,0.47242433
13612,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2200653,0.8024664,0.50165313
39656,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.006922245,0.9931016,0.5060954
42954,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.38204926,0.6824614,0.49951786
20920,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09076505,0.91323227,0.5014689
47004,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00079870224,0.99920166,0.50622296
21731,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.002573967,0.9974295,0.50504863
20688,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.019060899,0.98111963,0.50461614
1049,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.009968281,0.9900812,0.5060319
4050,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.009001255,0.99103904,0.5049414
