original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_model_id
11042,shadow_model,shadow_6,shadow_out,0,0,0.035230134,0.035865784,-0.035865784,0.96476984,0.96476984,0.15247703,-0.15247703,0.46476987,1,0,6
18278,shadow_model,shadow_6,shadow_out,0,0,0.2889848,0.34106153,-0.34106153,0.7110152,0.7110152,0.60124016,-0.60124016,0.2110152,1,0,6
16010,shadow_model,shadow_6,shadow_out,0,0,0.013882318,0.013979435,-0.013979435,0.98611766,0.98611766,0.07316214,-0.07316214,0.4861177,1,0,6
15652,shadow_model,shadow_6,shadow_out,0,0,0.025606679,0.02594018,-0.02594018,0.9743933,0.9743933,0.119121976,-0.119121976,0.4743933,1,0,6
28200,shadow_model,shadow_6,shadow_out,0,1,0.85181713,0.16038343,-0.16038343,0.85181713,0.85181713,0.4195441,-0.4195441,0.35181713,1,1,6
16365,shadow_model,shadow_6,shadow_out,0,1,0.4996127,0.693922,-0.693922,0.4996127,0.5003873,0.6931469,-0.6931469,0.00038731098,0,0,6
45328,shadow_model,shadow_6,shadow_out,0,0,0.47561315,0.64552563,-0.64552563,0.5243869,0.5243869,0.69195724,-0.69195724,0.024386853,1,0,6
5439,shadow_model,shadow_6,shadow_out,0,0,0.022906061,0.023172617,-0.023172617,0.97709394,0.97709394,0.109143086,-0.109143086,0.47709394,1,0,6
41470,shadow_model,shadow_6,shadow_out,0,0,0.09990281,0.105252504,-0.105252504,0.9000972,0.9000972,0.32486936,-0.32486936,0.4000972,1,0,6
40442,shadow_model,shadow_6,shadow_out,0,0,0.1866286,0.20656753,-0.20656753,0.8133714,0.8133714,0.48129725,-0.48129725,0.31337142,1,0,6
40747,shadow_model,shadow_6,shadow_out,0,0,0.009744213,0.009791851,-0.009791851,0.9902558,0.9902558,0.05482284,-0.05482284,0.49025577,1,0,6
39156,shadow_model,shadow_6,shadow_out,0,0,0.012904651,0.012988567,-0.012988567,0.98709536,0.98709536,0.06895842,-0.06895842,0.48709536,1,0,6
7375,shadow_model,shadow_6,shadow_out,0,0,0.016373202,0.01650858,-0.01650858,0.9836268,0.9836268,0.08356683,-0.08356683,0.48362678,1,0,6
40668,shadow_model,shadow_6,shadow_out,0,0,0.19372918,0.21533549,-0.21533549,0.80627084,0.80627084,0.4915853,-0.4915853,0.30627084,1,0,6
39101,shadow_model,shadow_6,shadow_out,0,0,0.024146074,0.024442434,-0.024442434,0.9758539,0.9758539,0.11376332,-0.11376332,0.47585392,1,0,6
32946,shadow_model,shadow_6,shadow_out,0,0,0.60553753,0.93023133,-0.93023133,0.39446247,0.60553753,0.6707024,-0.6707024,0.105537534,0,1,6
43494,shadow_model,shadow_6,shadow_out,0,1,0.7980322,0.22560632,-0.22560632,0.7980322,0.7980322,0.5031183,-0.5031183,0.29803222,1,1,6
7108,shadow_model,shadow_6,shadow_out,0,0,0.019925838,0.020127058,-0.020127058,0.98007417,0.98007417,0.097750336,-0.097750336,0.48007417,1,0,6
8365,shadow_model,shadow_6,shadow_out,0,1,0.3862059,0.95138466,-0.95138466,0.3862059,0.6137941,0.6670207,-0.6670207,0.11379409,0,0,6
1477,shadow_model,shadow_6,shadow_out,0,1,0.88737166,0.11949139,-0.11949139,0.88737166,0.88737166,0.35197547,-0.35197547,0.38737166,1,1,6
22160,shadow_model,shadow_6,shadow_out,0,0,0.009727382,0.009775162,-0.009775162,0.99027264,0.99027264,0.054745015,-0.054745015,0.4902726,1,0,6
1592,shadow_model,shadow_6,shadow_out,0,1,0.7447117,0.29475814,-0.29475814,0.7447117,0.7447117,0.5680707,-0.5680707,0.2447117,1,1,6
11422,shadow_model,shadow_6,shadow_out,0,1,0.9355444,0.06662672,-0.06662672,0.9355444,0.9355444,0.23905528,-0.23905528,0.43554437,1,1,6
45055,shadow_model,shadow_6,shadow_out,0,0,0.8529863,1.9172294,-1.9172294,0.14701372,0.8529863,0.4174939,-0.4174939,0.35298628,0,1,6
31900,shadow_model,shadow_6,shadow_out,0,1,0.6774147,0.38947162,-0.38947162,0.6774147,0.6774147,0.62880284,-0.62880284,0.17741472,1,1,6
46613,shadow_model,shadow_6,shadow_out,0,0,0.030720754,0.031202555,-0.031202555,0.9692792,0.9692792,0.13723874,-0.13723874,0.46927926,1,0,6
10565,shadow_model,shadow_6,shadow_out,0,0,0.062931366,0.064998865,-0.064998865,0.93706864,0.93706864,0.23495823,-0.23495823,0.43706864,1,0,6
12852,shadow_model,shadow_6,shadow_out,0,0,0.18930046,0.20985782,-0.20985782,0.8106995,0.8106995,0.48520702,-0.48520702,0.31069952,1,0,6
18453,shadow_model,shadow_6,shadow_out,0,0,0.21833648,0.24633098,-0.24633098,0.78166354,0.78166354,0.5247944,-0.5247944,0.28166354,1,0,6
32331,shadow_model,shadow_6,shadow_out,0,1,0.5972292,0.51545435,-0.51545435,0.5972292,0.5972292,0.6741191,-0.6741191,0.09722918,1,1,6
47934,shadow_model,shadow_6,shadow_out,0,1,0.19233504,1.6485164,-1.6485164,0.19233504,0.807665,0.48959112,-0.48959112,0.30766496,0,0,6
9660,shadow_model,shadow_6,shadow_out,0,0,0.3788889,0.47624534,-0.47624534,0.6211111,0.6211111,0.6635176,-0.6635176,0.121111095,1,0,6
22856,shadow_model,shadow_6,shadow_out,0,0,0.022753937,0.023016691,-0.023016691,0.97724605,0.97724605,0.108571626,-0.108571626,0.47724608,1,0,6
18943,shadow_model,shadow_6,shadow_out,0,0,0.021945864,0.022190332,-0.022190332,0.97805417,0.97805417,0.10551838,-0.10551838,0.47805414,1,0,6
20206,shadow_model,shadow_6,shadow_out,0,0,0.3289899,0.39897102,-0.39897102,0.67101014,0.67101014,0.63346094,-0.63346094,0.1710101,1,0,6
40793,shadow_model,shadow_6,shadow_out,0,0,0.05029148,0.051600218,-0.051600218,0.9497085,0.9497085,0.19937259,-0.19937259,0.44970852,1,0,6
18341,shadow_model,shadow_6,shadow_out,0,0,0.026010081,0.026354313,-0.026354313,0.9739899,0.9739899,0.12058669,-0.12058669,0.4739899,1,0,6
21425,shadow_model,shadow_6,shadow_out,0,0,0.61635655,0.9580418,-0.9580418,0.38364345,0.61635655,0.66581964,-0.66581964,0.11635655,0,1,6
12734,shadow_model,shadow_6,shadow_out,0,1,0.03742228,3.285489,-3.285489,0.03742228,0.9625777,0.15966368,-0.15966368,0.46257773,0,0,6
34927,shadow_model,shadow_6,shadow_out,0,0,0.009358608,0.009402752,-0.009402752,0.9906414,0.9906414,0.05303301,-0.05303301,0.4906414,1,0,6
36798,shadow_model,shadow_6,shadow_out,0,0,0.2673558,0.31109512,-0.31109512,0.7326442,0.7326442,0.58061105,-0.58061105,0.2326442,1,0,6
44329,shadow_model,shadow_6,shadow_out,0,0,0.020009533,0.020212412,-0.020212412,0.9799905,0.9799905,0.098076195,-0.098076195,0.47999048,1,0,6
18707,shadow_model,shadow_6,shadow_out,0,1,0.86209637,0.14838822,-0.14838822,0.86209637,0.86209637,0.40113965,-0.40113965,0.36209637,1,1,6
40985,shadow_model,shadow_6,shadow_out,0,0,0.28049865,0.3291968,-0.3291968,0.7195014,0.7195014,0.59342366,-0.59342366,0.21950135,1,0,6
2993,shadow_model,shadow_6,shadow_out,0,0,0.08365064,0.08735752,-0.08735752,0.91634935,0.91634935,0.2875962,-0.2875962,0.41634935,1,0,6
12420,shadow_model,shadow_6,shadow_out,0,0,0.009382777,0.009427071,-0.009427071,0.9906172,0.9906172,0.053145684,-0.053145684,0.49061722,1,0,6
33350,shadow_model,shadow_6,shadow_out,0,0,0.21197882,0.23823035,-0.23823035,0.7880212,0.7880212,0.5165667,-0.5165667,0.28802118,1,0,6
9909,shadow_model,shadow_6,shadow_out,0,1,0.5452998,0.60641944,-0.60641944,0.5452998,0.5452998,0.68903744,-0.68903744,0.045299828,1,1,6
11585,shadow_model,shadow_6,shadow_out,0,0,0.06531909,0.067549944,-0.067549944,0.93468094,0.93468094,0.241359,-0.241359,0.4346809,1,0,6
11118,shadow_model,shadow_6,shadow_out,0,0,0.058890514,0.06069565,-0.06069565,0.9411095,0.9411095,0.22390378,-0.22390378,0.44110948,1,0,6
6155,shadow_model,shadow_6,shadow_out,0,1,0.5671935,0.56705475,-0.56705475,0.5671935,0.5671935,0.6840899,-0.6840899,0.06719351,1,1,6
44286,shadow_model,shadow_6,shadow_out,0,0,0.09073291,0.09511638,-0.09511638,0.90926707,0.90926707,0.30423024,-0.30423024,0.4092671,1,0,6
40127,shadow_model,shadow_6,shadow_out,0,0,0.027844392,0.028239489,-0.028239489,0.97215563,0.97215563,0.12716727,-0.12716727,0.4721556,1,0,6
17032,shadow_model,shadow_6,shadow_out,0,0,0.037588015,0.038312674,-0.038312674,0.962412,0.962412,0.16020146,-0.16020146,0.462412,1,0,6
2348,shadow_model,shadow_6,shadow_out,0,0,0.21963935,0.24799907,-0.24799907,0.78036064,0.78036064,0.5264511,-0.5264511,0.28036064,1,0,6
20455,shadow_model,shadow_6,shadow_out,0,0,0.0022045686,0.0022068024,-0.0022068024,0.9977954,0.9977954,0.015688004,-0.015688004,0.49779543,1,0,6
25057,shadow_model,shadow_6,shadow_out,0,0,0.6974833,1.1956187,-1.1956187,0.3025167,0.6974833,0.6129816,-0.6129816,0.1974833,0,1,6
44443,shadow_model,shadow_6,shadow_out,0,0,0.055404942,0.056998968,-0.056998968,0.94459504,0.94459504,0.21413223,-0.21413223,0.44459507,1,0,6
39110,shadow_model,shadow_6,shadow_out,0,1,0.82567656,0.19155215,-0.19155215,0.82567656,0.82567656,0.4626758,-0.4626758,0.32567656,1,1,6
37165,shadow_model,shadow_6,shadow_out,0,1,0.32225522,1.1324114,-1.1324114,0.32225522,0.67774475,0.6285577,-0.6285577,0.17774478,0,0,6
30856,shadow_model,shadow_6,shadow_out,0,0,0.10086444,0.10632157,-0.10632157,0.8991356,0.8991356,0.32697815,-0.32697815,0.39913556,1,0,6
34309,shadow_model,shadow_6,shadow_out,0,1,0.8027528,0.21970843,-0.21970843,0.8027528,0.8027528,0.49656248,-0.49656248,0.3027528,1,1,6
32820,shadow_model,shadow_6,shadow_out,0,1,0.7284757,0.31680104,-0.31680104,0.7284757,0.7284757,0.58476907,-0.58476907,0.22847569,1,1,6
11699,shadow_model,shadow_6,shadow_out,0,0,0.020905515,0.021127224,-0.021127224,0.9790945,0.9790945,0.10154258,-0.10154258,0.47909448,1,0,6
25148,shadow_model,shadow_6,shadow_out,0,0,0.018722687,0.018900156,-0.018900156,0.9812773,0.9812773,0.09302555,-0.09302555,0.48127732,1,0,6
39152,shadow_model,shadow_6,shadow_out,0,0,0.03274272,0.033290863,-0.033290863,0.96725726,0.96725726,0.14415056,-0.14415056,0.4672573,1,0,6
31442,shadow_model,shadow_6,shadow_out,0,1,0.8047502,0.21722338,-0.21722338,0.8047502,0.8047502,0.49374628,-0.49374628,0.3047502,1,1,6
22823,shadow_model,shadow_6,shadow_out,0,0,0.0015753575,0.0015764236,-0.0015764236,0.99842465,0.99842465,0.011740321,-0.011740321,0.49842465,1,0,6
43818,shadow_model,shadow_6,shadow_out,0,0,0.75388485,1.4019558,-1.4019558,0.24611515,0.75388485,0.5580268,-0.5580268,0.25388485,0,1,6
1022,shadow_model,shadow_6,shadow_out,0,0,0.20674013,0.23160446,-0.23160446,0.79325986,0.79325986,0.50960547,-0.50960547,0.29325986,1,0,6
7293,shadow_model,shadow_6,shadow_out,0,0,0.45838025,0.6131911,-0.6131911,0.5416198,0.5416198,0.6896787,-0.6896787,0.041619748,1,0,6
19751,shadow_model,shadow_6,shadow_out,0,0,0.3733379,0.4673478,-0.4673478,0.62666214,0.62666214,0.6607083,-0.6607083,0.1266621,1,0,6
14465,shadow_model,shadow_6,shadow_out,0,1,0.03725066,3.2900856,-3.2900856,0.03725066,0.96274936,0.15910591,-0.15910591,0.46274933,0,0,6
39731,shadow_model,shadow_6,shadow_out,0,0,0.041526325,0.042413235,-0.042413235,0.9584737,0.9584737,0.17276491,-0.17276491,0.45847368,1,0,6
275,shadow_model,shadow_6,shadow_out,0,0,0.005343489,0.0053577423,-0.0053577423,0.9946565,0.9946565,0.033285666,-0.033285666,0.4946565,1,0,6
37789,shadow_model,shadow_6,shadow_out,0,0,0.018793859,0.018972635,-0.018972635,0.9812061,0.9812061,0.09330718,-0.09330718,0.48120615,1,0,6
15360,shadow_model,shadow_6,shadow_out,0,0,0.012304152,0.0123806,-0.0123806,0.9876959,0.9876959,0.066339545,-0.066339545,0.48769584,1,0,6
42623,shadow_model,shadow_6,shadow_out,0,0,0.01570844,0.015832901,-0.015832901,0.98429155,0.98429155,0.08083033,-0.08083033,0.48429155,1,0,6
7086,shadow_model,shadow_6,shadow_out,0,0,0.010842662,0.010901928,-0.010901928,0.9891573,0.9891573,0.059838783,-0.059838783,0.48915735,1,0,6
9752,shadow_model,shadow_6,shadow_out,0,0,0.0064753536,0.0064964294,-0.0064964294,0.9935247,0.9935247,0.039088495,-0.039088495,0.49352464,1,0,6
14012,shadow_model,shadow_6,shadow_out,0,1,0.9998913,0.000108712964,-0.000108712964,0.9998913,0.9998913,0.0011009624,-0.0011009624,0.49989128,1,1,6
33345,shadow_model,shadow_6,shadow_out,0,0,0.0074373116,0.0074648857,-0.0074648857,0.9925627,0.9925627,0.043861657,-0.043861657,0.49256268,1,0,6
23172,shadow_model,shadow_6,shadow_out,0,0,0.021324659,0.021555424,-0.021555424,0.97867537,0.97867537,0.1031506,-0.1031506,0.47867534,1,0,6
44347,shadow_model,shadow_6,shadow_out,0,0,0.07215013,0.07488537,-0.07488537,0.9278499,0.9278499,0.25916547,-0.25916547,0.42784986,1,0,6
23207,shadow_model,shadow_6,shadow_out,0,0,0.13678923,0.1470964,-0.1470964,0.8632108,0.8632108,0.3990919,-0.3990919,0.36321077,1,0,6
44745,shadow_model,shadow_6,shadow_out,0,0,0.015953753,0.016082287,-0.016082287,0.9840462,0.9840462,0.081843436,-0.081843436,0.48404625,1,0,6
4911,shadow_model,shadow_6,shadow_out,0,0,0.005161366,0.005174637,-0.005174637,0.99483865,0.99483865,0.032330614,-0.032330614,0.49483863,1,0,6
2128,shadow_model,shadow_6,shadow_out,0,0,0.23233902,0.26440716,-0.26440716,0.767661,0.767661,0.5420872,-0.5420872,0.26766098,1,0,6
42262,shadow_model,shadow_6,shadow_out,0,0,0.022265904,0.022517443,-0.022517443,0.9777341,0.9777341,0.10673122,-0.10673122,0.4777341,1,0,6
25738,shadow_model,shadow_6,shadow_out,0,0,0.012646752,0.012727261,-0.012727261,0.98735327,0.98735327,0.06783722,-0.06783722,0.48735324,1,0,6
29736,shadow_model,shadow_6,shadow_out,0,1,0.99983096,0.00016902448,-0.00016902448,0.99983096,0.99983096,0.0016371909,-0.0016371909,0.49983096,1,1,6
21762,shadow_model,shadow_6,shadow_out,0,0,0.0044339797,0.0044441223,-0.0044441223,0.995566,0.995566,0.028449476,-0.028449476,0.495566,1,0,6
39207,shadow_model,shadow_6,shadow_out,0,0,0.017239092,0.017389297,-0.017389297,0.9827609,0.9827609,0.08709027,-0.08709027,0.4827609,1,0,6
39302,shadow_model,shadow_6,shadow_out,0,0,0.04240341,0.043328762,-0.043328762,0.9575966,0.9575966,0.1755085,-0.1755085,0.4575966,1,0,6
29786,shadow_model,shadow_6,shadow_out,0,1,0.9639224,0.03674448,-0.03674448,0.9639224,0.9639224,0.15527168,-0.15527168,0.46392238,1,1,6
19836,shadow_model,shadow_6,shadow_out,0,0,0.0035762677,0.0035829544,-0.0035829544,0.9964237,0.9964237,0.02371655,-0.02371655,0.49642372,1,0,6
47123,shadow_model,shadow_6,shadow_out,0,0,0.006146102,0.0061650276,-0.0061650276,0.9938539,0.9938539,0.037422713,-0.037422713,0.4938539,1,0,6
25789,shadow_model,shadow_6,shadow_out,0,0,0.382276,0.48171353,-0.48171353,0.617724,0.617724,0.66516733,-0.66516733,0.117724,1,0,6
44855,shadow_model,shadow_6,shadow_out,0,0,0.051385738,0.05275297,-0.05275297,0.94861424,0.94861424,0.20257545,-0.20257545,0.44861427,1,0,6
8789,shadow_model,shadow_6,shadow_out,0,0,0.04729249,0.04844737,-0.04844737,0.9527075,0.9527075,0.1904646,-0.1904646,0.4527075,1,0,6
38148,shadow_model,shadow_6,shadow_out,0,0,0.4765663,0.647345,-0.647345,0.5234337,0.5234337,0.69204855,-0.69204855,0.023433685,1,0,6
2249,shadow_model,shadow_6,shadow_out,0,0,0.28848183,0.34035438,-0.34035438,0.71151817,0.71151817,0.6007867,-0.6007867,0.21151817,1,0,6
46507,shadow_model,shadow_6,shadow_out,0,0,0.01827369,0.01844287,-0.01844287,0.9817263,0.9817263,0.09124239,-0.09124239,0.48172632,1,0,6
28152,shadow_model,shadow_6,shadow_out,0,0,0.17716584,0.19500065,-0.19500065,0.82283413,0.82283413,0.46706858,-0.46706858,0.32283416,1,0,6
19900,shadow_model,shadow_6,shadow_out,0,0,0.21740179,0.2451359,-0.2451359,0.7825982,0.7825982,0.5235998,-0.5235998,0.2825982,1,0,6
8957,shadow_model,shadow_6,shadow_out,0,1,0.7521367,0.28483716,-0.28483716,0.7521367,0.7521367,0.5599755,-0.5599755,0.2521367,1,1,6
47170,shadow_model,shadow_6,shadow_out,0,0,0.004262003,0.0042710304,-0.0042710304,0.99573797,0.99573797,0.027515016,-0.027515016,0.495738,1,0,6
13901,shadow_model,shadow_6,shadow_out,0,0,0.10178278,0.107343435,-0.107343435,0.8982172,0.8982172,0.3289826,-0.3289826,0.39821723,1,0,6
6955,shadow_model,shadow_6,shadow_out,0,1,0.39690673,0.92405397,-0.92405397,0.39690673,0.60309327,0.6717375,-0.6717375,0.10309327,0,0,6
24837,shadow_model,shadow_6,shadow_out,0,0,0.019059,0.019243002,-0.019243002,0.980941,0.980941,0.094353974,-0.094353974,0.480941,1,0,6
23126,shadow_model,shadow_6,shadow_out,0,0,0.16229431,0.1770885,-0.1770885,0.8377057,0.8377057,0.44345486,-0.44345486,0.33770567,1,0,6
26788,shadow_model,shadow_6,shadow_out,0,0,0.20596527,0.23062813,-0.23062813,0.7940347,0.7940347,0.5085617,-0.5085617,0.29403472,1,0,6
5857,shadow_model,shadow_6,shadow_out,0,0,0.35338584,0.43600553,-0.43600553,0.6466142,0.6466142,0.6495174,-0.6495174,0.14661416,1,0,6
40395,shadow_model,shadow_6,shadow_out,0,0,0.13103922,0.14045727,-0.14045727,0.8689608,0.8689608,0.38835746,-0.38835746,0.3689608,1,0,6
45478,shadow_model,shadow_6,shadow_out,0,0,0.44927618,0.59652185,-0.59652185,0.5507238,0.5507238,0.6879925,-0.6879925,0.05072382,1,0,6
20373,shadow_model,shadow_6,shadow_out,0,0,0.08963508,0.09390974,-0.09390974,0.9103649,0.9103649,0.30169272,-0.30169272,0.41036493,1,0,6
10376,shadow_model,shadow_6,shadow_out,0,0,0.055284183,0.056871176,-0.056871176,0.9447158,0.9447158,0.21378961,-0.21378961,0.44471583,1,0,6
40969,shadow_model,shadow_6,shadow_out,0,0,0.0063504893,0.0063705444,-0.0063705444,0.9936495,0.9936495,0.038458854,-0.038458854,0.4936495,1,0,6
29647,shadow_model,shadow_6,shadow_out,0,1,0.77016544,0.26114994,-0.26114994,0.77016544,0.77016544,0.5390763,-0.5390763,0.27016544,1,1,6
28926,shadow_model,shadow_6,shadow_out,0,0,0.0033469952,0.003352642,-0.003352642,0.996653,0.996653,0.022418216,-0.022418216,0.496653,1,0,6
19949,shadow_model,shadow_6,shadow_out,0,0,0.03585025,0.03650856,-0.03650856,0.9641498,0.9641498,0.15452392,-0.15452392,0.46414974,1,0,6
4256,shadow_model,shadow_6,shadow_out,0,1,0.79390854,0.23078705,-0.23078705,0.79390854,0.79390854,0.5087319,-0.5087319,0.29390854,1,1,6
19905,shadow_model,shadow_6,shadow_out,0,0,0.033922493,0.034511328,-0.034511328,0.9660775,0.9660775,0.14812326,-0.14812326,0.4660775,1,0,6
25267,shadow_model,shadow_6,shadow_out,0,0,0.13387103,0.14372146,-0.14372146,0.866129,0.866129,0.39367968,-0.39367968,0.36612898,1,0,6
12750,shadow_model,shadow_6,shadow_out,0,0,0.011507368,0.011574268,-0.011574268,0.9884926,0.9884926,0.062818654,-0.062818654,0.48849264,1,0,6
42085,shadow_model,shadow_6,shadow_out,0,0,0.09601839,0.10094619,-0.10094619,0.9039816,0.9039816,0.31624532,-0.31624532,0.40398163,1,0,6
5714,shadow_model,shadow_6,shadow_out,0,0,0.03171161,0.03222537,-0.03222537,0.9682884,0.9682884,0.14064243,-0.14064243,0.4682884,1,0,6
37954,shadow_model,shadow_6,shadow_out,0,0,0.009543003,0.009588718,-0.009588718,0.990457,0.990457,0.053890865,-0.053890865,0.490457,1,0,6
35778,shadow_model,shadow_6,shadow_out,0,1,0.70923483,0.34356862,-0.34356862,0.70923483,0.70923483,0.6028354,-0.6028354,0.20923483,1,1,6
15672,shadow_model,shadow_6,shadow_out,0,0,0.0038267476,0.0038342476,-0.0038342476,0.99617326,0.99617326,0.025118088,-0.025118088,0.49617326,1,0,6
18726,shadow_model,shadow_6,shadow_out,0,0,0.34910882,0.42941266,-0.42941266,0.6508912,0.6508912,0.64689326,-0.64689326,0.15089118,1,0,6
30157,shadow_model,shadow_6,shadow_out,0,0,0.14492439,0.15656543,-0.15656543,0.8550756,0.8550756,0.41380295,-0.41380295,0.3550756,1,0,6
26150,shadow_model,shadow_6,shadow_out,0,0,0.030857831,0.031343937,-0.031343937,0.9691422,0.9691422,0.13771152,-0.13771152,0.46914217,1,0,6
2406,shadow_model,shadow_6,shadow_out,0,0,0.005192323,0.005206108,-0.005206108,0.99480766,0.99480766,0.032493435,-0.032493435,0.4948077,1,0,6
43369,shadow_model,shadow_6,shadow_out,0,0,0.48374295,0.6611505,-0.6611505,0.51625705,0.51625705,0.6926185,-0.6926185,0.016257048,1,0,6
37861,shadow_model,shadow_6,shadow_out,0,0,0.0028571805,0.002861023,-0.002861023,0.9971428,0.9971428,0.019590259,-0.019590259,0.49714282,1,0,6
45316,shadow_model,shadow_6,shadow_out,0,0,0.11496859,0.12213206,-0.12213206,0.8850314,0.8850314,0.35677892,-0.35677892,0.3850314,1,0,6
33531,shadow_model,shadow_6,shadow_out,0,0,0.005298863,0.0053129196,-0.0053129196,0.99470115,0.99470115,0.033052225,-0.033052225,0.49470115,1,0,6
28798,shadow_model,shadow_6,shadow_out,0,0,0.017554542,0.017710209,-0.017710209,0.9824455,0.9824455,0.08836275,-0.08836275,0.48244545,1,0,6
3934,shadow_model,shadow_6,shadow_out,0,0,0.062344994,0.064373255,-0.064373255,0.93765503,0.93765503,0.23337166,-0.23337166,0.437655,1,0,6
7544,shadow_model,shadow_6,shadow_out,0,0,0.013399045,0.013489723,-0.013489723,0.98660094,0.98660094,0.07109324,-0.07109324,0.48660097,1,0,6
4781,shadow_model,shadow_6,shadow_out,0,1,0.46188095,0.772448,-0.772448,0.46188095,0.5381191,0.69023824,-0.69023824,0.038119048,0,0,6
19692,shadow_model,shadow_6,shadow_out,0,0,0.01308752,0.013174057,-0.013174057,0.9869125,0.9869125,0.06975024,-0.06975024,0.4869125,1,0,6
42380,shadow_model,shadow_6,shadow_out,0,0,0.002073331,0.0020751953,-0.0020751953,0.99792665,0.99792665,0.014881477,-0.014881477,0.49792668,1,0,6
28929,shadow_model,shadow_6,shadow_out,0,0,0.022910502,0.023177147,-0.023177147,0.9770895,0.9770895,0.109159715,-0.109159715,0.4770895,1,0,6
8329,shadow_model,shadow_6,shadow_out,0,0,0.65483606,1.0637358,-1.0637358,0.34516394,0.65483606,0.64440143,-0.64440143,0.15483606,0,1,6
27561,shadow_model,shadow_6,shadow_out,0,0,0.066949464,0.06929588,-0.06929588,0.9330505,0.9330505,0.24567571,-0.24567571,0.43305054,1,0,6
20306,shadow_model,shadow_6,shadow_out,0,0,0.2797867,0.3282078,-0.3282078,0.7202133,0.7202133,0.59275174,-0.59275174,0.2202133,1,0,6
46412,shadow_model,shadow_6,shadow_out,0,0,0.032507528,0.033047676,-0.033047676,0.96749246,0.96749246,0.14335336,-0.14335336,0.46749246,1,0,6
41155,shadow_model,shadow_6,shadow_out,0,1,0.62839395,0.46458796,-0.46458796,0.62839395,0.62839395,0.65980494,-0.65980494,0.12839395,1,1,6
18094,shadow_model,shadow_6,shadow_out,0,0,0.0070312647,0.0070562363,-0.0070562363,0.99296874,0.99296874,0.0418632,-0.0418632,0.49296874,1,0,6
30314,shadow_model,shadow_6,shadow_out,0,0,0.010255284,0.010308266,-0.010308266,0.9897447,0.9897447,0.057171326,-0.057171326,0.48974472,1,0,6
8219,shadow_model,shadow_6,shadow_out,0,0,0.43641734,0.57344127,-0.57344127,0.56358266,0.56358266,0.68503976,-0.68503976,0.06358266,1,0,6
35227,shadow_model,shadow_6,shadow_out,0,0,0.071022235,0.07367039,-0.07367039,0.9289778,0.9289778,0.25627515,-0.25627515,0.42897776,1,0,6
18265,shadow_model,shadow_6,shadow_out,0,1,0.8561248,0.1553391,-0.1553391,0.8561248,0.8561248,0.41193616,-0.41193616,0.35612482,1,1,6
45371,shadow_model,shadow_6,shadow_out,0,0,0.021835994,0.022078037,-0.022078037,0.978164,0.978164,0.10510093,-0.10510093,0.47816402,1,0,6
