train_index,audition_id,callback,shard,slice,actor_role_key
1046,AU001047,0,4,2,A001|RL0430
8843,AU008844,0,2,5,A012|RL1188
57629,AU057630,1,1,3,A097|RL0697
56851,AU056852,0,2,2,A095|RL0250
48091,AU048092,1,3,1,A080|RL0823
36255,AU036256,0,2,1,A059|RL0177
35779,AU035780,0,5,2,A058|RL0035
52674,AU052675,1,5,5,A088|RL0776
27215,AU027216,1,4,3,A043|RL0154
15118,AU015119,0,3,1,A022|RL1199
47707,AU047708,0,2,1,A079|RL0515
9552,AU009553,0,2,4,A013|RL1177
11416,AU011417,0,5,3,A016|RL1193
41500,AU041501,1,2,5,A068|RL0060
10457,AU010458,0,3,2,A014|RL1194
21344,AU021345,0,4,3,A033|RL0270
50924,AU050925,0,4,1,A085|RL0775
6749,AU006750,1,4,5,A008|RL1135
42586,AU042587,0,3,1,A070|RL0083
57120,AU057121,0,5,2,A096|RL0531
9205,AU009206,0,2,3,A012|RL1190
51329,AU051330,0,1,4,A086|RL0412
41137,AU041138,0,3,1,A068|RL0748
4613,AU004614,0,3,1,A004|RL0874
42847,AU042848,1,4,5,A071|RL0964
46812,AU046813,1,2,1,A078|RL0868
34794,AU034795,0,5,3,A057|RL0602
56831,AU056832,0,2,2,A095|RL0945
41212,AU041213,0,5,4,A068|RL0198
10763,AU010764,0,2,4,A015|RL1188
8838,AU008839,0,4,2,A012|RL1183
38077,AU038078,0,2,1,A062|RL0731
17102,AU017103,0,2,5,A025|RL1191
50752,AU050753,0,5,5,A085|RL0172
5876,AU005877,0,1,3,A007|RL0865
48599,AU048600,1,2,1,A081|RL0582
14380,AU014381,0,5,2,A021|RL1181
39050,AU039051,0,1,4,A064|RL0392
39919,AU039920,0,2,4,A066|RL1082
36558,AU036559,0,2,2,A060|RL0891
29096,AU029097,0,4,1,A047|RL0170
14966,AU014967,0,4,5,A022|RL1191
2949,AU002950,1,2,3,A001|RL0229
14059,AU014060,0,3,3,A020|RL1196
18015,AU018016,1,5,3,A027|RL0991
16978,AU016979,1,1,5,A025|RL1187
10061,AU010062,1,4,1,A014|RL1182
8381,AU008382,0,4,1,A011|RL1182
49027,AU049028,0,5,5,A082|RL0771
47373,AU047374,0,1,3,A079|RL0724
55691,AU055692,0,4,2,A093|RL0035
33885,AU033886,0,5,5,A055|RL0175
41469,AU041470,1,2,1,A068|RL0491
22161,AU022162,0,5,3,A034|RL0371
49760,AU049761,1,5,5,A083|RL0055
51200,AU051201,1,2,5,A086|RL0841
24462,AU024463,1,2,5,A038|RL1067
17899,AU017900,1,5,5,A027|RL0557
24386,AU024387,0,5,1,A038|RL0418
44496,AU044497,0,5,1,A074|RL0891
42405,AU042406,0,5,4,A070|RL0439
16481,AU016482,0,1,4,A024|RL1194
29232,AU029233,0,3,1,A047|RL1084
37692,AU037693,0,5,3,A062|RL0891
42895,AU042896,0,5,3,A071|RL0941
39709,AU039710,1,1,3,A065|RL0250
27449,AU027450,1,4,2,A044|RL0363
54038,AU054039,0,2,2,A091|RL0913
44818,AU044819,0,4,1,A074|RL0394
29748,AU029749,1,5,5,A048|RL1011
11017,AU011018,0,1,1,A015|RL1178
3398,AU003399,0,2,4,A002|RL0153
29896,AU029897,1,1,4,A048|RL1038
26437,AU026438,0,1,3,A042|RL0989
56984,AU056985,0,3,2,A095|RL1092
9946,AU009947,1,1,1,A014|RL1187
31678,AU031679,1,4,3,A051|RL0560
55107,AU055108,0,2,1,A092|RL0419
59758,AU059759,1,5,5,A100|RL0368
19127,AU019128,0,1,5,A029|RL0415
41780,AU041781,1,3,3,A069|RL0222
10726,AU010727,1,4,5,A015|RL1199
3076,AU003077,0,4,4,A002|RL0650
55260,AU055261,1,4,4,A093|RL0266
1478,AU001479,1,2,5,A001|RL0199
38034,AU038035,1,1,2,A062|RL0874
10804,AU010805,0,5,4,A015|RL1181
4785,AU004786,1,3,2,A005|RL0770
14112,AU014113,0,5,2,A021|RL1177
34376,AU034377,1,3,2,A056|RL0677
12987,AU012988,0,2,5,A019|RL1180
47008,AU047009,0,5,1,A078|RL0872
44663,AU044664,1,3,3,A074|RL0199
2599,AU002600,0,5,2,A001|RL0054
10450,AU010451,0,3,3,A014|RL1187
55525,AU055526,0,4,2,A093|RL0751
18254,AU018255,1,4,2,A028|RL0145
39008,AU039009,0,4,2,A064|RL0559
49338,AU049339,0,3,1,A082|RL0010
49142,AU049143,0,5,3,A082|RL0006
8313,AU008314,1,1,2,A011|RL1186
27932,AU027933,0,3,2,A045|RL0673
39966,AU039967,0,3,2,A066|RL1035
55143,AU055144,0,1,2,A092|RL0108
31705,AU031706,1,5,1,A051|RL0033
26221,AU026222,0,3,1,A042|RL0505
52097,AU052098,0,2,2,A087|RL0536
1143,AU001144,0,4,3,A001|RL0408
57781,AU057782,0,2,1,A097|RL0820
31455,AU031456,0,5,4,A051|RL1083
54563,AU054564,0,2,5,A091|RL0588
42658,AU042659,0,2,4,A070|RL0636
47371,AU047372,0,1,2,A079|RL0676
39931,AU039932,0,4,4,A066|RL0195
55117,AU055118,0,5,2,A092|RL0659
28301,AU028302,0,5,5,A045|RL0129
39682,AU039683,0,3,4,A065|RL0777
17514,AU017515,1,3,2,A026|RL0249
59705,AU059706,0,1,3,A100|RL0271
9079,AU009080,0,3,5,A012|RL1184
52492,AU052493,0,1,4,A088|RL1108
41881,AU041882,0,1,3,A069|RL0296
15337,AU015338,0,5,5,A023|RL1178
36951,AU036952,1,2,5,A060|RL0923
56753,AU056754,1,1,5,A095|RL0248
42083,AU042084,1,5,5,A069|RL0444
46903,AU046904,1,3,1,A078|RL0702
15302,AU015303,0,1,3,A022|RL1191
13259,AU013260,0,4,4,A019|RL1188
13328,AU013329,0,5,4,A019|RL1185
6921,AU006922,0,1,4,A008|RL0563
54778,AU054779,0,3,2,A092|RL0748
40967,AU040968,1,5,4,A068|RL0193
740,AU000741,0,4,4,A001|RL0136
38524,AU038525,1,1,5,A063|RL0201
40589,AU040590,0,4,2,A067|RL0029
5772,AU005773,0,3,1,A006|RL0251
27677,AU027678,0,2,4,A044|RL1135
31545,AU031546,1,5,4,A051|RL0893
22078,AU022079,0,1,1,A034|RL0729
16509,AU016510,0,3,2,A024|RL1198
55916,AU055917,0,2,2,A094|RL0435
28588,AU028589,1,3,2,A046|RL0435
24234,AU024235,1,4,4,A038|RL0295
33989,AU033990,0,3,3,A055|RL0321
28637,AU028638,1,1,3,A046|RL0436
39061,AU039062,0,5,4,A064|RL0656
18857,AU018858,0,5,3,A029|RL0985
2741,AU002742,0,3,4,A001|RL1112
49532,AU049533,0,4,2,A083|RL0458
34463,AU034464,0,3,2,A056|RL0415
5724,AU005725,0,2,1,A006|RL0274
19208,AU019209,0,4,2,A029|RL0009
24495,AU024496,1,1,4,A038|RL0684
18261,AU018262,0,1,3,A028|RL0313
14610,AU014611,1,2,1,A021|RL1195
35149,AU035150,0,1,2,A057|RL0897
6073,AU006074,0,1,5,A007|RL0893
2491,AU002492,0,3,2,A001|RL0987
57597,AU057598,0,4,3,A096|RL0229
36362,AU036363,1,2,3,A059|RL0395
22662,AU022663,0,5,1,A035|RL1113
31112,AU031113,1,3,1,A050|RL0608
19884,AU019885,1,4,1,A030|RL0251
13145,AU013146,0,3,4,A019|RL1194
35355,AU035356,0,4,5,A058|RL0434
667,AU000668,0,1,1,A001|RL0734
46642,AU046643,0,5,1,A078|RL0313
8012,AU008013,1,3,1,A010|RL0658
15363,AU015364,1,4,2,A023|RL1180
58392,AU058393,0,4,3,A098|RL1084
36744,AU036745,0,2,1,A060|RL0655
30230,AU030231,0,1,1,A049|RL0122
51339,AU051340,0,3,2,A086|RL0652
23425,AU023426,1,2,5,A037|RL0386
34302,AU034303,0,3,5,A056|RL0076
45887,AU045888,0,1,1,A076|RL0009
42900,AU042901,0,4,5,A071|RL1061
2861,AU002862,0,5,5,A001|RL0467
3963,AU003964,1,2,5,A003|RL0081
40034,AU040035,0,4,1,A066|RL0317
23664,AU023665,0,2,5,A037|RL0247
25804,AU025805,1,5,4,A041|RL0604
25017,AU025018,0,4,1,A039|RL0755
36330,AU036331,0,1,5,A059|RL0802
10954,AU010955,0,5,4,A015|RL1187
10207,AU010208,0,4,1,A014|RL1184
6704,AU006705,1,3,1,A008|RL0055
23705,AU023706,0,3,4,A037|RL0056
30167,AU030168,0,4,3,A048|RL0492
44854,AU044855,1,4,2,A074|RL0083
7251,AU007252,1,3,2,A009|RL0726
56943,AU056944,0,5,2,A095|RL0108
29821,AU029822,0,3,1,A048|RL0413
23585,AU023586,0,2,4,A037|RL0701
55592,AU055593,0,5,4,A093|RL0009
16649,AU016650,1,5,3,A025|RL1194
13161,AU013162,0,3,5,A019|RL1186
46301,AU046302,0,3,4,A077|RL1037
54112,AU054113,1,4,1,A091|RL0339
24036,AU024037,1,4,1,A038|RL0243
552,AU000553,1,5,5,A001|RL0324
19761,AU019762,1,1,4,A030|RL0824
17789,AU017790,1,1,2,A027|RL0267
45633,AU045634,0,3,2,A076|RL0963
57691,AU057692,0,2,4,A097|RL1010
11940,AU011941,0,4,4,A017|RL1189
11877,AU011878,0,4,4,A017|RL1198
46073,AU046074,1,4,1,A077|RL0265
58173,AU058174,0,5,4,A097|RL0828
26843,AU026844,0,5,2,A043|RL0626
6259,AU006260,0,2,5,A007|RL0657
35584,AU035585,1,2,2,A058|RL0055
41975,AU041976,0,3,5,A069|RL0202
55530,AU055531,0,4,5,A093|RL0871
12694,AU012695,1,5,1,A018|RL1199
10085,AU010086,0,3,3,A014|RL1182
35251,AU035252,1,4,5,A057|RL0995
55927,AU055928,0,4,5,A094|RL0699
32535,AU032536,0,1,5,A053|RL0914
57308,AU057309,0,1,3,A096|RL0343
35769,AU035770,0,4,3,A058|RL0970
11055,AU011056,0,2,1,A015|RL1192
28635,AU028636,1,2,2,A046|RL0388
26450,AU026451,1,3,5,A042|RL0126
52411,AU052412,1,4,4,A088|RL0339
41581,AU041582,1,4,2,A069|RL0146
53737,AU053738,0,4,4,A090|RL0247
29120,AU029121,1,3,4,A047|RL0746
21037,AU021038,0,5,5,A032|RL0659
16208,AU016209,1,4,2,A024|RL1185
14753,AU014754,0,1,4,A022|RL1194
7093,AU007094,1,4,3,A009|RL0459
18241,AU018242,0,5,3,A027|RL0540
24016,AU024017,1,3,4,A038|RL0938
51410,AU051411,0,5,4,A086|RL0006
37157,AU037158,0,2,1,A061|RL0484
56292,AU056293,0,4,4,A094|RL0059
6628,AU006629,1,4,1,A008|RL0581
1846,AU001847,1,5,4,A001|RL0806
30825,AU030826,1,5,1,A050|RL0770
42081,AU042082,0,4,5,A069|RL0396
52370,AU052371,0,1,3,A088|RL0530
58449,AU058450,1,1,3,A098|RL0102
14091,AU014092,0,1,4,A020|RL1180
26797,AU026798,1,5,3,A043|RL0697
39640,AU039641,0,3,5,A065|RL0944
32823,AU032824,1,5,3,A053|RL0776
36602,AU036603,1,3,2,A060|RL0772
41623,AU041624,0,3,4,A069|RL1154
28511,AU028512,0,3,3,A046|RL0937
18283,AU018284,1,1,2,A028|RL0841
23250,AU023251,1,4,1,A036|RL0418
15333,AU015334,0,1,1,A023|RL1198
24780,AU024781,1,5,1,A039|RL0942
11453,AU011454,1,4,1,A016|RL1182
17341,AU017342,1,2,1,A026|RL0797
53708,AU053709,1,2,3,A090|RL0726
46475,AU046476,0,1,3,A077|RL0513
50966,AU050967,0,5,5,A085|RL0608
25994,AU025995,0,4,5,A041|RL0464
883,AU000884,1,2,3,A001|RL0043
828,AU000829,0,1,3,A001|RL1073
5018,AU005019,1,5,2,A005|RL0487
8901,AU008902,0,2,3,A012|RL1198
50610,AU050611,1,5,4,A085|RL0289
52254,AU052255,1,4,4,A087|RL0779
19483,AU019484,0,2,2,A030|RL0027
19710,AU019711,0,1,3,A030|RL0775
3141,AU003142,1,2,4,A002|RL1035
38158,AU038159,0,1,5,A063|RL0817
32124,AU032125,0,1,5,A052|RL1157
15764,AU015765,0,4,5,A023|RL1197
261,AU000262,0,4,4,A001|RL0390
10150,AU010151,0,2,3,A014|RL1199
10306,AU010307,0,3,3,A014|RL1187
20118,AU020119,0,1,2,A031|RL0460
3434,AU003435,1,1,4,A002|RL1017
45291,AU045292,1,5,4,A075|RL0488
7998,AU007999,0,5,2,A010|RL0322
36664,AU036665,0,1,2,A060|RL1085
48633,AU048634,1,1,3,A081|RL0223
46276,AU046277,0,5,5,A077|RL0437
37795,AU037796,0,4,2,A062|RL1013
31129,AU031130,0,4,5,A050|RL1016
36549,AU036550,1,4,2,A060|RL0675
47340,AU047341,1,5,2,A079|RL1107
9358,AU009359,1,2,2,A013|RL1199
8181,AU008182,0,2,3,A011|RL1198
1632,AU001633,0,2,1,A001|RL0370
18272,AU018273,1,3,5,A028|RL0577
16222,AU016223,0,4,2,A024|RL1199
31069,AU031070,0,2,3,A050|RL0751
13747,AU013748,1,5,1,A020|RL1196
48671,AU048672,0,4,4,A081|RL1135
4011,AU004012,0,5,1,A003|RL0058
28460,AU028461,1,1,2,A045|RL0420
58381,AU058382,0,5,4,A098|RL0820
6782,AU006783,0,4,1,A008|RL0752
46879,AU046880,0,4,4,A078|RL0126
28991,AU028992,1,2,1,A046|RL0707
5936,AU005937,0,2,4,A007|RL1130
26586,AU026587,0,4,2,A042|RL1040
33055,AU033056,0,4,5,A054|RL0937
7260,AU007261,0,2,2,A009|RL0942
54303,AU054304,0,3,1,A091|RL0223
24601,AU024602,0,1,5,A039|RL0171
29608,AU029609,0,3,5,A048|RL0001
10384,AU010385,0,2,3,A014|RL1193
48967,AU048968,0,4,1,A082|RL0506
15102,AU015103,0,3,5,A022|RL1183
12775,AU012776,0,4,2,A018|RL1184
32463,AU032464,1,4,2,A053|RL0361
12944,AU012945,0,4,1,A019|RL1185
28967,AU028968,0,5,4,A046|RL0131
43115,AU043116,1,1,1,A071|RL0346
7243,AU007244,1,3,1,A009|RL0534
51654,AU051655,1,5,1,A086|RL1162
28481,AU028482,1,1,4,A046|RL0217
28551,AU028552,1,2,4,A046|RL0722
10163,AU010164,0,3,2,A014|RL1188
27183,AU027184,0,4,1,A043|RL0561
13754,AU013755,1,2,3,A020|RL1179
9507,AU009508,0,2,3,A013|RL1180
19242,AU019243,0,2,3,A029|RL0825
17714,AU017715,1,1,1,A027|RL0817
28535,AU028536,0,5,4,A046|RL0338
42975,AU042976,0,4,5,A071|RL0511
21506,AU021507,0,3,1,A033|RL0633
24964,AU024965,0,1,4,A039|RL0658
587,AU000588,0,2,5,A001|RL1164
52438,AU052439,1,2,2,A088|RL0987
22576,AU022577,0,5,5,A035|RL0224
53089,AU053090,0,5,4,A089|RL0653
30939,AU030940,0,1,2,A050|RL1156
12729,AU012730,0,3,5,A018|RL1186
57183,AU057184,0,3,2,A096|RL0868
37836,AU037837,0,4,4,A062|RL0822
2846,AU002847,0,4,1,A001|RL0107
39870,AU039871,0,1,2,A066|RL1081
25805,AU025806,0,5,2,A041|RL0628
42544,AU042545,0,3,1,A070|RL0250
42231,AU042232,0,4,1,A070|RL0963
23369,AU023370,1,4,3,A037|RL0217
44102,AU044103,0,4,4,A073|RL0343
11764,AU011765,1,4,4,A017|RL1181
52259,AU052260,1,2,1,A087|RL0899
51860,AU051861,0,4,3,A087|RL0723
56209,AU056210,1,1,3,A094|RL0417
45797,AU045798,1,1,2,A076|RL0199
9316,AU009317,0,5,1,A013|RL1181
17851,AU017852,1,3,3,A027|RL0580
22364,AU022365,0,3,2,A035|RL1011
52645,AU052646,0,4,1,A088|RL0080
17543,AU017544,0,2,3,A026|RL0945
17205,AU017206,1,3,3,A026|RL1058
49189,AU049190,1,1,4,A082|RL1134
59113,AU059114,1,4,3,A099|RL0463
1541,AU001542,0,1,2,A001|RL0536
54996,AU054997,0,2,3,A092|RL0105
44382,AU044383,1,2,1,A074|RL0505
34443,AU034444,0,4,4,A056|RL1110
6468,AU006469,0,2,2,A008|RL0266
16425,AU016426,0,1,4,A024|RL1186
47142,AU047143,1,2,1,A078|RL0563
929,AU000930,1,5,4,A001|RL1147
37761,AU037762,0,2,2,A062|RL0197
11028,AU011029,0,5,1,A015|RL1189
37914,AU037915,0,4,1,A062|RL0344
38211,AU038212,1,5,4,A063|RL0914
52462,AU052463,0,4,2,A088|RL0388
49534,AU049535,0,2,3,A083|RL0506
21358,AU021359,0,2,3,A033|RL0606
55686,AU055687,1,5,3,A093|RL1090
55457,AU055458,0,3,2,A093|RL0294
9850,AU009851,0,2,5,A013|RL1187
14274,AU014275,0,1,4,A021|RL1195
8985,AU008986,0,4,1,A012|RL1186
25608,AU025609,0,1,1,A040|RL0132
49394,AU049395,0,5,2,A082|RL0179
54710,AU054711,1,5,2,A092|RL0291
7490,AU007491,1,1,5,A009|RL0587
51116,AU051117,0,4,5,A085|RL0683
15803,AU015804,0,3,4,A023|RL1188
58092,AU058093,0,3,2,A097|RL0059
10507,AU010508,1,4,4,A014|RL1196
23458,AU023459,1,5,1,A037|RL0003
14934,AU014935,0,4,2,A022|RL1183
21376,AU021377,0,4,4,A033|RL1038
59340,AU059341,1,3,3,A099|RL0036
29655,AU029656,1,2,4,A048|RL1129
35419,AU035420,0,2,5,A058|RL0795
59112,AU059113,1,4,2,A099|RL0439
13144,AU013145,0,4,3,A019|RL1193
12872,AU012873,0,2,5,A018|RL1185
38882,AU038883,0,4,4,A064|RL1060
38386,AU038387,0,3,3,A063|RL0414
46849,AU046850,0,3,1,A078|RL0581
19158,AU019159,0,3,5,A029|RL1159
15313,AU015314,0,1,4,A023|RL1178
10952,AU010953,0,5,3,A015|RL1185
59862,AU059863,0,4,1,A100|RL0514
3189,AU003190,0,3,1,A002|RL1012
32017,AU032018,1,1,3,A052|RL0939
45521,AU045522,0,4,1,A076|RL0625
7213,AU007214,1,3,5,A009|RL0989
40697,AU040698,0,5,3,A067|RL0271
250,AU000251,0,4,2,A001|RL0126
12011,AU012012,1,1,1,A017|RL1188
13675,AU013676,0,1,2,A020|RL1196
49646,AU049647,1,4,1,A083|RL0844
55732,AU055733,0,5,5,A093|RL1019
12394,AU012395,1,5,3,A018|RL1187
17336,AU017337,1,3,5,A026|RL0677
58572,AU058573,0,2,1,A098|RL0704
14416,AU014417,1,3,5,A021|RL1193
45699,AU045700,1,4,5,A076|RL0197
34897,AU034898,0,4,2,A057|RL0724
56215,AU056216,0,4,2,A094|RL0561
37993,AU037994,0,4,1,A062|RL1065
17651,AU017652,1,1,5,A026|RL0012
44546,AU044547,0,5,3,A074|RL0916
34335,AU034336,0,3,3,A056|RL0868
678,AU000679,0,3,3,A001|RL0998
49768,AU049769,1,3,1,A083|RL0247
42259,AU042260,0,2,1,A070|RL0460
2328,AU002329,0,3,3,A001|RL0624
45723,AU045724,1,2,4,A076|RL0773
21465,AU021466,0,2,2,A033|RL0824
51162,AU051163,0,4,1,A085|RL0612
27533,AU027534,1,5,2,A044|RL0029
19918,AU019919,0,5,4,A030|RL1067
2273,AU002274,1,1,1,A001|RL0479
29201,AU029202,1,2,5,A047|RL0340
25677,AU025678,0,5,1,A041|RL1081
41055,AU041056,0,5,2,A068|RL1130
42438,AU042439,0,3,5,A070|RL0056
43831,AU043832,0,5,1,A073|RL0889
11163,AU011164,1,3,1,A016|RL1180
42952,AU042953,1,4,5,A071|RL1134
54132,AU054133,0,5,1,A091|RL0819
22167,AU022168,0,4,5,A034|RL0515
27114,AU027115,0,4,5,A043|RL0080
50140,AU050141,0,3,1,A084|RL0267
12381,AU012382,0,2,5,A018|RL1198
11206,AU011207,1,1,1,A016|RL1199
24969,AU024970,0,1,2,A039|RL0778
8586,AU008587,0,2,5,A011|RL1195
21074,AU021075,1,4,3,A032|RL0372
30213,AU030214,0,2,3,A049|RL0889
2223,AU002224,0,5,1,A001|RL0454
44616,AU044617,1,2,1,A074|RL0246
47738,AU047739,0,1,2,A079|RL0084
28815,AU028816,0,4,5,A046|RL0008
6025,AU006026,0,1,5,A007|RL0916
47619,AU047620,1,1,3,A079|RL0753
33189,AU033190,1,1,4,A054|RL0628
5112,AU005113,1,1,1,A005|RL0393
41206,AU041207,0,5,5,A068|RL0054
52283,AU052284,1,1,5,A087|RL0300
42660,AU042661,0,1,4,A071|RL0001
45445,AU045446,1,5,1,A075|RL0659
33297,AU033298,0,1,3,A054|RL0870
28382,AU028383,1,3,3,A045|RL0898
23618,AU023619,0,2,1,A037|RL0318
44877,AU044878,1,2,2,A074|RL0635
48584,AU048585,0,4,1,A081|RL0222
35558,AU035559,0,2,2,A058|RL0606
15408,AU015409,0,4,1,A023|RL1177
12137,AU012138,0,4,2,A017|RL1194
35720,AU035721,0,2,2,A058|RL0969
34751,AU034752,0,5,4,A057|RL0745
45365,AU045366,0,2,4,A075|RL1089
55871,AU055872,1,5,4,A094|RL0530
37768,AU037769,1,3,3,A062|RL0365
35248,AU035249,0,3,1,A057|RL0923
16357,AU016358,0,4,4,A024|RL1190
49343,AU049344,1,4,2,A082|RL0130
6429,AU006430,0,5,5,A008|RL0505
13771,AU013772,1,2,2,A020|RL1196
4860,AU004861,1,4,2,A005|RL0220
15678,AU015679,1,1,3,A023|RL1183
22295,AU022296,0,4,3,A035|RL0530
5494,AU005495,0,1,5,A006|RL0629
14908,AU014909,1,2,1,A022|RL1181
45686,AU045687,1,2,5,A076|RL1060
37228,AU037229,1,1,5,A061|RL1013
6403,AU006404,0,5,2,A007|RL0588
31703,AU031704,0,1,5,A051|RL1160
58300,AU058301,1,2,5,A098|RL0051
3731,AU003732,1,2,1,A003|RL0388
41815,AU041816,0,2,3,A069|RL1062
871,AU000872,0,4,4,A001|RL0930
44636,AU044637,1,4,2,A074|RL0726
7099,AU007100,0,1,1,A009|RL0603
51853,AU051854,1,3,2,A087|RL0555
17385,AU017386,1,4,1,A026|RL0678
53642,AU053643,1,4,3,A090|RL0317
46994,AU046995,0,1,2,A078|RL0536
1122,AU001123,0,3,3,A001|RL1079
56119,AU056120,1,3,1,A094|RL0607
46810,AU046811,0,1,1,A078|RL0820
50510,AU050511,0,5,3,A084|RL0922
57246,AU057247,0,3,5,A096|RL0030
58814,AU058815,0,4,3,A099|RL0337
44864,AU044865,0,1,2,A074|RL0323
36799,AU036800,1,4,2,A060|RL0800
37337,AU037338,0,2,2,A061|RL0104
38612,AU038613,1,2,3,A063|RL1138
48271,AU048272,0,5,4,A080|RL0443
29147,AU029148,1,3,2,A047|RL0219
48098,AU048099,0,1,5,A080|RL0991
25971,AU025972,0,2,5,A041|RL1087
27298,AU027299,0,1,5,A043|RL0971
26712,AU026713,0,5,3,A042|RL0539
338,AU000339,0,5,3,A001|RL1063
34626,AU034627,0,3,5,A056|RL0802
42939,AU042940,1,4,3,A071|RL0822
15559,AU015560,0,4,5,A023|RL1184
30612,AU030613,1,4,3,A049|RL1065
36654,AU036655,1,2,4,A060|RL0845
27940,AU027941,0,3,1,A045|RL0865
28129,AU028130,0,5,5,A045|RL0701
5232,AU005233,1,5,5,A005|RL0923
47005,AU047006,1,1,5,A078|RL0800
49104,AU049105,1,3,4,A082|RL0269
54214,AU054215,0,5,2,A091|RL0437
37701,AU037702,0,1,4,A062|RL1107
16660,AU016661,1,1,4,A025|RL1181
45267,AU045268,0,5,4,A075|RL1087
24861,AU024862,0,3,1,A039|RL0536
14622,AU014623,1,4,4,A021|RL1183
33231,AU033232,0,2,5,A054|RL0461
2198,AU002199,1,3,2,A001|RL1029
49503,AU049504,1,5,2,A083|RL0937
25233,AU025234,0,5,4,A040|RL0532
3438,AU003439,0,1,4,A002|RL1113
45703,AU045704,0,3,3,A076|RL0293
14794,AU014795,0,3,3,A022|RL1187
35497,AU035498,0,4,1,A058|RL0317
32883,AU032884,1,2,1,A053|RL1041
46208,AU046209,1,1,4,A077|RL1155
24959,AU024960,1,1,1,A039|RL0538
22034,AU022035,1,4,5,A034|RL0848
48872,AU048873,1,4,5,A081|RL0084
8764,AU008765,0,1,5,A012|RL1181
55374,AU055375,0,5,3,A093|RL0652
29117,AU029118,0,4,2,A047|RL0674
9126,AU009127,0,4,5,A012|RL1183
17785,AU017786,0,5,5,A027|RL0171
6350,AU006351,1,4,1,A007|RL0491
45977,AU045978,0,4,1,A076|RL0994
45559,AU045560,0,2,1,A076|RL0362
17772,AU017773,0,4,4,A027|RL1034
22652,AU022653,0,4,1,A035|RL0873
29344,AU029345,0,1,1,A047|RL0247
23474,AU023475,0,2,4,A037|RL0387
14638,AU014639,0,5,1,A021|RL1199
44609,AU044610,0,4,2,A074|RL0078
36295,AU036296,1,3,3,A059|RL1137
59970,AU059971,0,2,4,A100|RL0756
10177,AU010178,0,1,5,A014|RL1178
58825,AU058826,1,3,3,A099|RL0601
9672,AU009673,0,4,2,A013|RL1177
53279,AU053280,0,5,3,A089|RL0513
46560,AU046561,1,1,5,A077|RL0203
56642,AU056643,0,3,1,A095|RL1109
12504,AU012505,1,3,5,A018|RL1177
34908,AU034909,1,3,1,A057|RL0988
36029,AU036030,1,2,3,A059|RL0628
32002,AU032003,1,5,3,A052|RL0579
17756,AU017757,0,5,2,A027|RL0650
13638,AU013639,0,3,1,A020|RL1183
53847,AU053848,0,5,2,A090|RL0537
11223,AU011224,1,2,3,A016|RL1192
18986,AU018987,0,4,4,A029|RL0556
4868,AU004869,0,1,3,A005|RL0412
8712,AU008713,0,2,1,A012|RL1177
19168,AU019169,0,1,3,A029|RL0224
12712,AU012713,1,2,2,A018|RL1193
8415,AU008416,0,4,1,A011|RL1192
27906,AU027907,0,3,1,A045|RL0049
32467,AU032468,0,1,1,A053|RL0457
37434,AU037435,0,5,4,A061|RL0082
13690,AU013691,0,1,3,A020|RL1187
16989,AU016990,0,5,1,A025|RL1198
33393,AU033394,1,5,4,A054|RL0824
1218,AU001219,1,3,1,A001|RL1009
3753,AU003754,1,2,1,A003|RL0916
49427,AU049428,0,3,4,A082|RL0971
5322,AU005323,1,4,5,A006|RL0026
59769,AU059770,0,5,5,A100|RL0632
41745,AU041746,0,1,1,A069|RL0557
23578,AU023579,1,5,5,A037|RL0533
6196,AU006197,1,5,5,A007|RL0320
48916,AU048917,0,1,4,A082|RL0457
45418,AU045419,1,3,1,A075|RL0011
53856,AU053857,1,3,3,A090|RL0753
26011,AU026012,0,1,3,A041|RL0872
10298,AU010299,0,1,4,A014|RL1179
30927,AU030928,0,5,2,A050|RL0868
56690,AU056691,0,5,5,A095|RL1086
7982,AU007983,1,2,4,A010|RL1113
8687,AU008688,0,4,1,A011|RL1200
6504,AU006505,1,4,3,A008|RL1130
39463,AU039464,1,1,3,A065|RL0221
28506,AU028507,1,1,4,A046|RL0817
40024,AU040025,1,3,2,A066|RL0077
23974,AU023975,0,5,5,A038|RL1105
43046,AU043047,1,5,1,A071|RL1040
45838,AU045839,0,1,1,A076|RL0008
42411,AU042412,0,2,1,A070|RL0583
57371,AU057372,0,1,1,A096|RL0680
46910,AU046911,0,1,4,A078|RL0870
20107,AU020108,0,3,5,A031|RL0196
8135,AU008136,0,5,2,A011|RL1200
29825,AU029826,1,4,5,A048|RL0509
29348,AU029349,1,3,5,A047|RL0343
48738,AU048739,0,5,5,A081|RL0393
31987,AU031988,1,1,5,A052|RL0219
2451,AU002452,0,4,1,A001|RL0027
19189,AU019190,1,3,5,A029|RL0728
11275,AU011276,1,3,1,A016|RL1196
46912,AU046913,0,4,3,A078|RL0918
6732,AU006733,0,5,3,A008|RL0727
47643,AU047644,1,1,2,A079|RL0154
1623,AU001624,0,2,3,A001|RL0154
29089,AU029090,1,2,3,A047|RL0002
10815,AU010816,0,1,5,A015|RL1192
31822,AU031823,0,5,5,A051|RL0491
59563,AU059564,0,5,1,A100|RL0388
36915,AU036916,1,2,5,A060|RL0059
48817,AU048818,1,3,3,A081|RL1114
38054,AU038055,1,5,5,A062|RL0179
6571,AU006572,1,1,4,A008|RL0388
